# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
4.150000e-03    1.516217e+00    4.150000e-03    1.516272e+00
4.160000e-03    1.515440e+00    4.160000e-03    1.515513e+00
4.170000e-03    1.514702e+00    4.170000e-03    1.514755e+00
4.180000e-03    1.514041e+00    4.180000e-03    1.514087e+00
4.190000e-03    1.513401e+00    4.190000e-03    1.513481e+00
4.200000e-03    1.512857e+00    4.200000e-03    1.512904e+00
4.210000e-03    1.512333e+00    4.210000e-03    1.512388e+00
4.220000e-03    1.511847e+00    4.220000e-03    1.511903e+00
4.230000e-03    1.511381e+00    4.230000e-03    1.511448e+00
4.240000e-03    1.510993e+00    4.240000e-03    1.511053e+00
4.250000e-03    1.510624e+00    4.250000e-03    1.510689e+00
4.260000e-03    1.510332e+00    4.260000e-03    1.510386e+00
4.270000e-03    1.510041e+00    4.270000e-03    1.510113e+00
4.280000e-03    1.509808e+00    4.280000e-03    1.509870e+00
4.290000e-03    1.509594e+00    4.290000e-03    1.509658e+00
4.300000e-03    1.509420e+00    4.300000e-03    1.509476e+00
4.310000e-03    1.509245e+00    4.310000e-03    1.509324e+00
4.320000e-03    1.509128e+00    4.320000e-03    1.509203e+00
4.330000e-03    1.509012e+00    4.330000e-03    1.509081e+00
4.340000e-03    1.508934e+00    4.340000e-03    1.508990e+00
4.350000e-03    1.508876e+00    4.350000e-03    1.508960e+00
4.360000e-03    1.508856e+00    4.360000e-03    1.508930e+00
4.370000e-03    1.508856e+00    4.370000e-03    1.508899e+00
4.380000e-03    1.508856e+00    4.380000e-03    1.508930e+00
4.390000e-03    1.508876e+00    4.390000e-03    1.508930e+00
4.400000e-03    1.508895e+00    4.400000e-03    1.508960e+00
4.410000e-03    1.508915e+00    4.410000e-03    1.508990e+00
4.420000e-03    1.508973e+00    4.420000e-03    1.509021e+00
4.430000e-03    1.509031e+00    4.430000e-03    1.509081e+00
4.440000e-03    1.509089e+00    4.440000e-03    1.509142e+00
4.450000e-03    1.509148e+00    4.450000e-03    1.509203e+00
4.460000e-03    1.509225e+00    4.460000e-03    1.509294e+00
4.470000e-03    1.509284e+00    4.470000e-03    1.509354e+00
4.480000e-03    1.509342e+00    4.480000e-03    1.509415e+00
4.490000e-03    1.509420e+00    4.490000e-03    1.509476e+00
4.500000e-03    1.509478e+00    4.500000e-03    1.509536e+00
4.510000e-03    1.509536e+00    4.510000e-03    1.509597e+00
4.520000e-03    1.509594e+00    4.520000e-03    1.509658e+00
4.530000e-03    1.509633e+00    4.530000e-03    1.509688e+00
4.540000e-03    1.509672e+00    4.540000e-03    1.509749e+00
4.550000e-03    1.509691e+00    4.550000e-03    1.509749e+00
4.560000e-03    1.509711e+00    4.560000e-03    1.509779e+00
4.570000e-03    1.509691e+00    4.570000e-03    1.509749e+00
4.580000e-03    1.509653e+00    4.580000e-03    1.509718e+00
4.590000e-03    1.509614e+00    4.590000e-03    1.509658e+00
4.600000e-03    1.509536e+00    4.600000e-03    1.509597e+00
4.610000e-03    1.509420e+00    4.610000e-03    1.509476e+00
4.620000e-03    1.509303e+00    4.620000e-03    1.509385e+00
4.630000e-03    1.509186e+00    4.630000e-03    1.509233e+00
4.640000e-03    1.509012e+00    4.640000e-03    1.509051e+00
4.650000e-03    1.508798e+00    4.650000e-03    1.508869e+00
4.660000e-03    1.508565e+00    4.660000e-03    1.508626e+00
4.670000e-03    1.508313e+00    4.670000e-03    1.508353e+00
4.680000e-03    1.508021e+00    4.680000e-03    1.508080e+00
4.690000e-03    1.507711e+00    4.690000e-03    1.507777e+00
4.700000e-03    1.507342e+00    4.700000e-03    1.507413e+00
4.710000e-03    1.506953e+00    4.710000e-03    1.507018e+00
4.720000e-03    1.506526e+00    4.720000e-03    1.506593e+00
4.730000e-03    1.506060e+00    4.730000e-03    1.506108e+00
4.740000e-03    1.505555e+00    4.740000e-03    1.505623e+00
4.750000e-03    1.505031e+00    4.750000e-03    1.505076e+00
4.760000e-03    1.504448e+00    4.760000e-03    1.504500e+00
4.770000e-03    1.503827e+00    4.770000e-03    1.503893e+00
4.780000e-03    1.503166e+00    4.780000e-03    1.503226e+00
4.790000e-03    1.502487e+00    4.790000e-03    1.502558e+00
4.800000e-03    1.501749e+00    4.800000e-03    1.501800e+00
4.810000e-03    1.500991e+00    4.810000e-03    1.501041e+00
4.820000e-03    1.500176e+00    4.820000e-03    1.500222e+00
4.830000e-03    1.499302e+00    4.830000e-03    1.499372e+00
4.840000e-03    1.498428e+00    4.840000e-03    1.498493e+00
4.850000e-03    1.497496e+00    4.850000e-03    1.497552e+00
4.860000e-03    1.496525e+00    4.860000e-03    1.496581e+00
4.870000e-03    1.495515e+00    4.870000e-03    1.495580e+00
4.880000e-03    1.494466e+00    4.880000e-03    1.494518e+00
4.890000e-03    1.493359e+00    4.890000e-03    1.493426e+00
4.900000e-03    1.492233e+00    4.900000e-03    1.492303e+00
4.910000e-03    1.491068e+00    4.910000e-03    1.491120e+00
4.920000e-03    1.489864e+00    4.920000e-03    1.489937e+00
4.930000e-03    1.488621e+00    4.930000e-03    1.488693e+00
4.940000e-03    1.487339e+00    4.940000e-03    1.487388e+00
4.950000e-03    1.486018e+00    4.950000e-03    1.486084e+00
4.960000e-03    1.484659e+00    4.960000e-03    1.484718e+00
4.970000e-03    1.483261e+00    4.970000e-03    1.483323e+00
4.980000e-03    1.481843e+00    4.980000e-03    1.481897e+00
4.990000e-03    1.480387e+00    4.990000e-03    1.480440e+00
5.000000e-03    1.478891e+00    5.000000e-03    1.478954e+00
5.010000e-03    1.477377e+00    5.010000e-03    1.477437e+00
5.020000e-03    1.475823e+00    5.020000e-03    1.475889e+00
5.030000e-03    1.474230e+00    5.030000e-03    1.474281e+00
5.040000e-03    1.472599e+00    5.040000e-03    1.472673e+00
5.050000e-03    1.470948e+00    5.050000e-03    1.471005e+00
5.060000e-03    1.469278e+00    5.060000e-03    1.469336e+00
5.070000e-03    1.467608e+00    5.070000e-03    1.467667e+00
5.080000e-03    1.465899e+00    5.080000e-03    1.465938e+00
5.090000e-03    1.464151e+00    5.090000e-03    1.464208e+00
5.100000e-03    1.462384e+00    5.100000e-03    1.462449e+00
5.110000e-03    1.460598e+00    5.110000e-03    1.460659e+00
5.120000e-03    1.458811e+00    5.120000e-03    1.458869e+00
5.130000e-03    1.456986e+00    5.130000e-03    1.457048e+00
5.140000e-03    1.455160e+00    5.140000e-03    1.455228e+00
5.150000e-03    1.453315e+00    5.150000e-03    1.453377e+00
5.160000e-03    1.451470e+00    5.160000e-03    1.451526e+00
5.170000e-03    1.449606e+00    5.170000e-03    1.449645e+00
5.180000e-03    1.447722e+00    5.180000e-03    1.447764e+00
5.190000e-03    1.445838e+00    5.190000e-03    1.445883e+00
5.200000e-03    1.443955e+00    5.200000e-03    1.444002e+00
5.210000e-03    1.442052e+00    5.210000e-03    1.442121e+00
5.220000e-03    1.440148e+00    5.220000e-03    1.440209e+00
5.230000e-03    1.438265e+00    5.230000e-03    1.438328e+00
5.240000e-03    1.436361e+00    5.240000e-03    1.436417e+00
5.250000e-03    1.434458e+00    5.250000e-03    1.434506e+00
5.260000e-03    1.432555e+00    5.260000e-03    1.432594e+00
5.270000e-03    1.430652e+00    5.270000e-03    1.430713e+00
5.280000e-03    1.428768e+00    5.280000e-03    1.428832e+00
5.290000e-03    1.426885e+00    5.290000e-03    1.426951e+00
5.300000e-03    1.425020e+00    5.300000e-03    1.425070e+00
5.310000e-03    1.423156e+00    5.310000e-03    1.423219e+00
5.320000e-03    1.421311e+00    5.320000e-03    1.421368e+00
5.330000e-03    1.419466e+00    5.330000e-03    1.419518e+00
5.340000e-03    1.417641e+00    5.340000e-03    1.417697e+00
5.350000e-03    1.415835e+00    5.350000e-03    1.415907e+00
5.360000e-03    1.414048e+00    5.360000e-03    1.414087e+00
5.370000e-03    1.412281e+00    5.370000e-03    1.412327e+00
5.380000e-03    1.410513e+00    5.380000e-03    1.410567e+00
5.390000e-03    1.408804e+00    5.390000e-03    1.408838e+00
5.400000e-03    1.407096e+00    5.400000e-03    1.407139e+00
5.410000e-03    1.405406e+00    5.410000e-03    1.405470e+00
5.420000e-03    1.403755e+00    5.420000e-03    1.403801e+00
5.430000e-03    1.402124e+00    5.430000e-03    1.402193e+00
5.440000e-03    1.400532e+00    5.440000e-03    1.400585e+00
5.450000e-03    1.398959e+00    5.450000e-03    1.399008e+00
5.460000e-03    1.397424e+00    5.460000e-03    1.397491e+00
5.470000e-03    1.395910e+00    5.470000e-03    1.395974e+00
5.480000e-03    1.394434e+00    5.480000e-03    1.394487e+00
5.490000e-03    1.392977e+00    5.490000e-03    1.393031e+00
5.500000e-03    1.391560e+00    5.500000e-03    1.391605e+00
5.510000e-03    1.390181e+00    5.510000e-03    1.390239e+00
5.520000e-03    1.388841e+00    5.520000e-03    1.388905e+00
5.530000e-03    1.387520e+00    5.530000e-03    1.387570e+00
5.540000e-03    1.386238e+00    5.540000e-03    1.386295e+00
5.550000e-03    1.384996e+00    5.550000e-03    1.385051e+00
5.560000e-03    1.383792e+00    5.560000e-03    1.383838e+00
5.570000e-03    1.382646e+00    5.570000e-03    1.382685e+00
5.580000e-03    1.381500e+00    5.580000e-03    1.381562e+00
5.590000e-03    1.380412e+00    5.590000e-03    1.380470e+00
5.600000e-03    1.379364e+00    5.600000e-03    1.379408e+00
5.610000e-03    1.378335e+00    5.610000e-03    1.378377e+00
5.620000e-03    1.377364e+00    5.620000e-03    1.377406e+00
5.630000e-03    1.376412e+00    5.630000e-03    1.376465e+00
5.640000e-03    1.375519e+00    5.640000e-03    1.375585e+00
5.650000e-03    1.374664e+00    5.650000e-03    1.374705e+00
5.660000e-03    1.373829e+00    5.660000e-03    1.373886e+00
5.670000e-03    1.373052e+00    5.670000e-03    1.373097e+00
5.680000e-03    1.372295e+00    5.680000e-03    1.372339e+00
5.690000e-03    1.371576e+00    5.690000e-03    1.371641e+00
5.700000e-03    1.370897e+00    5.700000e-03    1.370974e+00
5.710000e-03    1.370275e+00    5.710000e-03    1.370336e+00
5.720000e-03    1.369673e+00    5.720000e-03    1.369730e+00
5.730000e-03    1.369091e+00    5.730000e-03    1.369153e+00
5.740000e-03    1.368566e+00    5.740000e-03    1.368637e+00
5.750000e-03    1.368061e+00    5.750000e-03    1.368122e+00
5.760000e-03    1.367595e+00    5.760000e-03    1.367667e+00
5.770000e-03    1.367168e+00    5.770000e-03    1.367242e+00
5.780000e-03    1.366780e+00    5.780000e-03    1.366847e+00
5.790000e-03    1.366391e+00    5.790000e-03    1.366453e+00
5.800000e-03    1.366080e+00    5.800000e-03    1.366119e+00
5.810000e-03    1.365750e+00    5.810000e-03    1.365816e+00
5.820000e-03    1.365478e+00    5.820000e-03    1.365512e+00
5.830000e-03    1.365207e+00    5.830000e-03    1.365270e+00
5.840000e-03    1.364993e+00    5.840000e-03    1.365027e+00
5.850000e-03    1.364779e+00    5.850000e-03    1.364845e+00
5.860000e-03    1.364605e+00    5.860000e-03    1.364663e+00
5.870000e-03    1.364449e+00    5.870000e-03    1.364511e+00
5.880000e-03    1.364313e+00    5.880000e-03    1.364359e+00
5.890000e-03    1.364216e+00    5.890000e-03    1.364268e+00
5.900000e-03    1.364119e+00    5.900000e-03    1.364177e+00
5.910000e-03    1.364022e+00    5.910000e-03    1.364056e+00
5.920000e-03    1.363964e+00    5.920000e-03    1.363995e+00
5.930000e-03    1.363905e+00    5.930000e-03    1.363965e+00
5.940000e-03    1.363867e+00    5.940000e-03    1.363904e+00
5.950000e-03    1.363847e+00    5.950000e-03    1.363904e+00
5.960000e-03    1.363847e+00    5.960000e-03    1.363904e+00
5.970000e-03    1.363867e+00    5.970000e-03    1.363904e+00
5.980000e-03    1.363867e+00    5.980000e-03    1.363935e+00
5.990000e-03    1.363886e+00    5.990000e-03    1.363935e+00
6.000000e-03    1.363905e+00    6.000000e-03    1.363965e+00
6.010000e-03    1.363925e+00    6.010000e-03    1.363965e+00
6.020000e-03    1.363944e+00    6.020000e-03    1.363995e+00
6.030000e-03    1.363983e+00    6.030000e-03    1.364056e+00
6.040000e-03    1.364022e+00    6.040000e-03    1.364086e+00
6.050000e-03    1.364061e+00    6.050000e-03    1.364117e+00
6.060000e-03    1.364080e+00    6.060000e-03    1.364147e+00
6.070000e-03    1.364100e+00    6.070000e-03    1.364147e+00
6.080000e-03    1.364119e+00    6.080000e-03    1.364177e+00
6.090000e-03    1.364119e+00    6.090000e-03    1.364177e+00
6.100000e-03    1.364138e+00    6.100000e-03    1.364177e+00
6.110000e-03    1.364119e+00    6.110000e-03    1.364177e+00
6.120000e-03    1.364119e+00    6.120000e-03    1.364177e+00
6.130000e-03    1.364100e+00    6.130000e-03    1.364147e+00
6.140000e-03    1.364041e+00    6.140000e-03    1.364086e+00
6.150000e-03    1.363983e+00    6.150000e-03    1.364026e+00
6.160000e-03    1.363905e+00    6.160000e-03    1.363965e+00
6.170000e-03    1.363808e+00    6.170000e-03    1.363874e+00
6.180000e-03    1.363692e+00    6.180000e-03    1.363753e+00
6.190000e-03    1.363595e+00    6.190000e-03    1.363662e+00
6.200000e-03    1.363439e+00    6.200000e-03    1.363510e+00
6.210000e-03    1.363265e+00    6.210000e-03    1.363328e+00
6.220000e-03    1.363090e+00    6.220000e-03    1.363146e+00
6.230000e-03    1.362876e+00    6.230000e-03    1.362933e+00
6.240000e-03    1.362643e+00    6.240000e-03    1.362691e+00
6.250000e-03    1.362371e+00    6.250000e-03    1.362418e+00
6.260000e-03    1.362099e+00    6.260000e-03    1.362145e+00
6.270000e-03    1.361789e+00    6.270000e-03    1.361841e+00
6.280000e-03    1.361459e+00    6.280000e-03    1.361507e+00
6.290000e-03    1.361090e+00    6.290000e-03    1.361143e+00
6.300000e-03    1.360701e+00    6.300000e-03    1.360779e+00
6.310000e-03    1.360313e+00    6.310000e-03    1.360355e+00
6.320000e-03    1.359866e+00    6.320000e-03    1.359930e+00
6.330000e-03    1.359381e+00    6.330000e-03    1.359444e+00
6.340000e-03    1.358876e+00    6.340000e-03    1.358929e+00
6.350000e-03    1.358351e+00    6.350000e-03    1.358413e+00
6.360000e-03    1.357808e+00    6.360000e-03    1.357867e+00
6.370000e-03    1.357244e+00    6.370000e-03    1.357290e+00
6.380000e-03    1.356623e+00    6.380000e-03    1.356683e+00
6.390000e-03    1.355982e+00    6.390000e-03    1.356046e+00
6.400000e-03    1.355302e+00    6.400000e-03    1.355348e+00
6.410000e-03    1.354603e+00    6.410000e-03    1.354651e+00
6.420000e-03    1.353865e+00    6.420000e-03    1.353922e+00
6.430000e-03    1.353108e+00    6.430000e-03    1.353164e+00
6.440000e-03    1.352312e+00    6.440000e-03    1.352375e+00
6.450000e-03    1.351496e+00    6.450000e-03    1.351556e+00
6.460000e-03    1.350661e+00    6.460000e-03    1.350706e+00
6.470000e-03    1.349807e+00    6.470000e-03    1.349857e+00
6.480000e-03    1.348894e+00    6.480000e-03    1.348947e+00
6.490000e-03    1.347942e+00    6.490000e-03    1.348006e+00
6.500000e-03    1.346991e+00    6.500000e-03    1.347035e+00
6.510000e-03    1.346000e+00    6.510000e-03    1.346064e+00
6.520000e-03    1.344990e+00    6.520000e-03    1.345033e+00
6.530000e-03    1.343961e+00    6.530000e-03    1.344032e+00
6.540000e-03    1.342893e+00    6.540000e-03    1.342970e+00
6.550000e-03    1.341825e+00    6.550000e-03    1.341878e+00
6.560000e-03    1.340737e+00    6.560000e-03    1.340785e+00
6.570000e-03    1.339592e+00    6.570000e-03    1.339663e+00
6.580000e-03    1.338446e+00    6.580000e-03    1.338510e+00
6.590000e-03    1.337261e+00    6.590000e-03    1.337327e+00
6.600000e-03    1.336077e+00    6.600000e-03    1.336113e+00
6.610000e-03    1.334853e+00    6.610000e-03    1.334899e+00
6.620000e-03    1.333630e+00    6.620000e-03    1.333686e+00
6.630000e-03    1.332406e+00    6.630000e-03    1.332442e+00
6.640000e-03    1.331124e+00    6.640000e-03    1.331167e+00
6.650000e-03    1.329843e+00    6.650000e-03    1.329893e+00
6.660000e-03    1.328542e+00    6.660000e-03    1.328589e+00
6.670000e-03    1.327221e+00    6.670000e-03    1.327284e+00
6.680000e-03    1.325920e+00    6.680000e-03    1.325979e+00
6.690000e-03    1.324541e+00    6.690000e-03    1.324614e+00
6.700000e-03    1.323201e+00    6.700000e-03    1.323249e+00
6.710000e-03    1.321842e+00    6.710000e-03    1.321883e+00
6.720000e-03    1.320482e+00    6.720000e-03    1.320518e+00
6.730000e-03    1.319084e+00    6.730000e-03    1.319123e+00
6.740000e-03    1.317686e+00    6.740000e-03    1.317757e+00
6.750000e-03    1.316288e+00    6.750000e-03    1.316331e+00
6.760000e-03    1.314889e+00    6.760000e-03    1.314936e+00
6.770000e-03    1.313472e+00    6.770000e-03    1.313540e+00
6.780000e-03    1.312073e+00    6.780000e-03    1.312114e+00
6.790000e-03    1.310675e+00    6.790000e-03    1.310718e+00
6.800000e-03    1.309258e+00    6.800000e-03    1.309292e+00
6.810000e-03    1.307840e+00    6.810000e-03    1.307897e+00
6.820000e-03    1.306442e+00    6.820000e-03    1.306501e+00
6.830000e-03    1.305024e+00    6.830000e-03    1.305075e+00
6.840000e-03    1.303606e+00    6.840000e-03    1.303649e+00
6.850000e-03    1.302208e+00    6.850000e-03    1.302253e+00
6.860000e-03    1.300829e+00    6.860000e-03    1.300888e+00
6.870000e-03    1.299431e+00    6.870000e-03    1.299493e+00
6.880000e-03    1.298052e+00    6.880000e-03    1.298097e+00
6.890000e-03    1.296654e+00    6.890000e-03    1.296701e+00
6.900000e-03    1.295314e+00    6.900000e-03    1.295366e+00
6.910000e-03    1.293974e+00    6.910000e-03    1.294031e+00
6.920000e-03    1.292634e+00    6.920000e-03    1.292666e+00
6.930000e-03    1.291294e+00    6.930000e-03    1.291361e+00
6.940000e-03    1.289974e+00    6.940000e-03    1.290026e+00
6.950000e-03    1.288672e+00    6.950000e-03    1.288722e+00
6.960000e-03    1.287371e+00    6.960000e-03    1.287417e+00
6.970000e-03    1.286109e+00    6.970000e-03    1.286143e+00
6.980000e-03    1.284847e+00    6.980000e-03    1.284899e+00
6.990000e-03    1.283604e+00    6.990000e-03    1.283655e+00
7.000000e-03    1.282400e+00    7.000000e-03    1.282441e+00
7.010000e-03    1.281215e+00    7.010000e-03    1.281258e+00
7.020000e-03    1.280011e+00    7.020000e-03    1.280075e+00
7.030000e-03    1.278826e+00    7.030000e-03    1.278892e+00
7.040000e-03    1.277700e+00    7.040000e-03    1.277769e+00
7.050000e-03    1.276593e+00    7.050000e-03    1.276647e+00
7.060000e-03    1.275486e+00    7.060000e-03    1.275524e+00
7.070000e-03    1.274418e+00    7.070000e-03    1.274462e+00
7.080000e-03    1.273350e+00    7.080000e-03    1.273400e+00
7.090000e-03    1.272321e+00    7.090000e-03    1.272369e+00
7.100000e-03    1.271330e+00    7.100000e-03    1.271367e+00
7.110000e-03    1.270340e+00    7.110000e-03    1.270396e+00
7.120000e-03    1.269369e+00    7.120000e-03    1.269426e+00
7.130000e-03    1.268437e+00    7.130000e-03    1.268485e+00
7.140000e-03    1.267543e+00    7.140000e-03    1.267605e+00
7.150000e-03    1.266670e+00    7.150000e-03    1.266725e+00
7.160000e-03    1.265796e+00    7.160000e-03    1.265845e+00
7.170000e-03    1.264980e+00    7.170000e-03    1.265026e+00
7.180000e-03    1.264184e+00    7.180000e-03    1.264237e+00
