# z (m)           wake (V/pC)     z (m)          wake-log-term (V/pC)
4.110000e-03    1.515781e+00    4.110000e-03    1.516040e+00
4.120000e-03    1.514950e+00    4.120000e-03    1.515181e+00
4.130000e-03    1.514138e+00    4.130000e-03    1.514401e+00
4.140000e-03    1.513442e+00    4.140000e-03    1.513698e+00
4.150000e-03    1.512669e+00    4.150000e-03    1.512917e+00
4.160000e-03    1.511877e+00    4.160000e-03    1.512136e+00
4.170000e-03    1.511181e+00    4.170000e-03    1.511434e+00
4.180000e-03    1.510524e+00    4.180000e-03    1.510770e+00
4.190000e-03    1.510002e+00    4.190000e-03    1.510262e+00
4.200000e-03    1.509306e+00    4.200000e-03    1.509560e+00
4.210000e-03    1.508842e+00    4.210000e-03    1.509091e+00
4.220000e-03    1.508494e+00    4.220000e-03    1.508740e+00
4.230000e-03    1.508185e+00    4.230000e-03    1.508428e+00
4.240000e-03    1.507991e+00    4.240000e-03    1.508232e+00
4.250000e-03    1.507585e+00    4.250000e-03    1.507842e+00
4.260000e-03    1.507257e+00    4.260000e-03    1.507491e+00
4.270000e-03    1.507005e+00    4.270000e-03    1.507256e+00
4.280000e-03    1.506773e+00    4.280000e-03    1.507022e+00
4.290000e-03    1.506658e+00    4.290000e-03    1.506905e+00
4.300000e-03    1.506310e+00    4.300000e-03    1.506554e+00
4.310000e-03    1.506020e+00    4.310000e-03    1.506280e+00
4.320000e-03    1.505788e+00    4.320000e-03    1.506046e+00
4.330000e-03    1.505730e+00    4.330000e-03    1.505968e+00
4.340000e-03    1.505846e+00    4.340000e-03    1.506085e+00
4.350000e-03    1.505884e+00    4.350000e-03    1.506124e+00
4.360000e-03    1.505768e+00    4.360000e-03    1.506007e+00
4.370000e-03    1.505749e+00    4.370000e-03    1.506007e+00
4.380000e-03    1.505768e+00    4.380000e-03    1.506007e+00
4.390000e-03    1.505768e+00    4.390000e-03    1.506007e+00
4.400000e-03    1.505865e+00    4.400000e-03    1.506124e+00
4.410000e-03    1.505788e+00    4.410000e-03    1.506007e+00
4.420000e-03    1.505633e+00    4.420000e-03    1.505890e+00
4.430000e-03    1.505575e+00    4.430000e-03    1.505812e+00
4.440000e-03    1.505498e+00    4.440000e-03    1.505734e+00
4.450000e-03    1.505420e+00    4.450000e-03    1.505656e+00
4.460000e-03    1.505575e+00    4.460000e-03    1.505812e+00
4.470000e-03    1.505652e+00    4.470000e-03    1.505890e+00
4.480000e-03    1.505594e+00    4.480000e-03    1.505851e+00
4.490000e-03    1.505652e+00    4.490000e-03    1.505890e+00
4.500000e-03    1.505672e+00    4.500000e-03    1.505929e+00
4.510000e-03    1.505672e+00    4.510000e-03    1.505929e+00
4.520000e-03    1.505730e+00    4.520000e-03    1.505968e+00
4.530000e-03    1.505788e+00    4.530000e-03    1.506007e+00
4.540000e-03    1.505536e+00    4.540000e-03    1.505773e+00
4.550000e-03    1.505362e+00    4.550000e-03    1.505617e+00
4.560000e-03    1.505188e+00    4.560000e-03    1.505421e+00
4.570000e-03    1.504995e+00    4.570000e-03    1.505265e+00
4.580000e-03    1.504783e+00    4.580000e-03    1.505031e+00
4.590000e-03    1.504628e+00    4.590000e-03    1.504875e+00
4.600000e-03    1.504435e+00    4.600000e-03    1.504680e+00
4.610000e-03    1.504164e+00    4.610000e-03    1.504406e+00
4.620000e-03    1.503932e+00    4.620000e-03    1.504172e+00
4.630000e-03    1.503719e+00    4.630000e-03    1.503977e+00
4.640000e-03    1.503487e+00    4.640000e-03    1.503743e+00
4.650000e-03    1.503217e+00    4.650000e-03    1.503469e+00
4.660000e-03    1.502946e+00    4.660000e-03    1.503196e+00
4.670000e-03    1.502695e+00    4.670000e-03    1.502923e+00
4.680000e-03    1.502250e+00    4.680000e-03    1.502493e+00
4.690000e-03    1.501632e+00    4.690000e-03    1.501869e+00
4.700000e-03    1.501090e+00    4.700000e-03    1.501322e+00
4.710000e-03    1.500491e+00    4.710000e-03    1.500737e+00
4.720000e-03    1.499892e+00    4.720000e-03    1.500151e+00
4.730000e-03    1.499254e+00    4.730000e-03    1.499487e+00
4.740000e-03    1.498578e+00    4.740000e-03    1.498824e+00
4.750000e-03    1.497959e+00    4.750000e-03    1.498199e+00
4.760000e-03    1.497205e+00    4.760000e-03    1.497457e+00
4.770000e-03    1.496413e+00    4.770000e-03    1.496637e+00
4.780000e-03    1.495620e+00    4.780000e-03    1.495857e+00
4.790000e-03    1.494886e+00    4.790000e-03    1.495115e+00
4.800000e-03    1.494093e+00    4.800000e-03    1.494334e+00
4.810000e-03    1.493281e+00    4.810000e-03    1.493514e+00
4.820000e-03    1.492392e+00    4.820000e-03    1.492616e+00
4.830000e-03    1.491503e+00    4.830000e-03    1.491757e+00
4.840000e-03    1.490652e+00    4.840000e-03    1.490899e+00
4.850000e-03    1.489705e+00    4.850000e-03    1.489962e+00
4.860000e-03    1.488487e+00    4.860000e-03    1.488712e+00
4.870000e-03    1.487231e+00    4.870000e-03    1.487463e+00
4.880000e-03    1.486013e+00    4.880000e-03    1.486253e+00
4.890000e-03    1.484757e+00    4.890000e-03    1.485004e+00
4.900000e-03    1.483481e+00    4.900000e-03    1.483715e+00
4.910000e-03    1.482166e+00    4.910000e-03    1.482427e+00
4.920000e-03    1.480775e+00    4.920000e-03    1.481021e+00
4.930000e-03    1.479422e+00    4.930000e-03    1.479655e+00
4.940000e-03    1.478107e+00    4.940000e-03    1.478328e+00
4.950000e-03    1.476909e+00    4.950000e-03    1.477156e+00
4.960000e-03    1.475498e+00    4.960000e-03    1.475751e+00
4.970000e-03    1.474009e+00    4.970000e-03    1.474228e+00
4.980000e-03    1.472501e+00    4.980000e-03    1.472745e+00
4.990000e-03    1.471013e+00    4.990000e-03    1.471261e+00
5.000000e-03    1.469505e+00    5.000000e-03    1.469739e+00
5.010000e-03    1.467978e+00    5.010000e-03    1.468216e+00
5.020000e-03    1.466432e+00    5.020000e-03    1.466655e+00
5.030000e-03    1.464808e+00    5.030000e-03    1.465054e+00
5.040000e-03    1.463165e+00    5.040000e-03    1.463414e+00
5.050000e-03    1.461619e+00    5.050000e-03    1.461853e+00
5.060000e-03    1.460034e+00    5.060000e-03    1.460252e+00
5.070000e-03    1.458371e+00    5.070000e-03    1.458612e+00
5.080000e-03    1.456477e+00    5.080000e-03    1.456739e+00
5.090000e-03    1.454563e+00    5.090000e-03    1.454826e+00
5.100000e-03    1.452630e+00    5.100000e-03    1.452874e+00
5.110000e-03    1.450716e+00    5.110000e-03    1.450961e+00
5.120000e-03    1.448841e+00    5.120000e-03    1.449087e+00
5.130000e-03    1.446947e+00    5.130000e-03    1.447174e+00
5.140000e-03    1.445033e+00    5.140000e-03    1.445261e+00
5.150000e-03    1.443081e+00    5.150000e-03    1.443309e+00
5.160000e-03    1.441341e+00    5.160000e-03    1.441552e+00
5.170000e-03    1.439582e+00    5.170000e-03    1.439795e+00
5.180000e-03    1.437939e+00    5.180000e-03    1.438195e+00
5.190000e-03    1.436258e+00    5.190000e-03    1.436477e+00
5.200000e-03    1.434576e+00    5.200000e-03    1.434798e+00
5.210000e-03    1.432778e+00    5.210000e-03    1.433002e+00
5.220000e-03    1.430845e+00    5.220000e-03    1.431089e+00
5.230000e-03    1.428893e+00    5.230000e-03    1.429137e+00
5.240000e-03    1.426902e+00    5.240000e-03    1.427146e+00
5.250000e-03    1.425027e+00    5.250000e-03    1.425233e+00
5.260000e-03    1.423171e+00    5.260000e-03    1.423398e+00
5.270000e-03    1.421354e+00    5.270000e-03    1.421564e+00
5.280000e-03    1.419479e+00    5.280000e-03    1.419729e+00
5.290000e-03    1.417624e+00    5.290000e-03    1.417855e+00
5.300000e-03    1.415768e+00    5.300000e-03    1.416020e+00
5.310000e-03    1.413932e+00    5.310000e-03    1.414185e+00
5.320000e-03    1.412114e+00    5.320000e-03    1.412350e+00
5.330000e-03    1.410375e+00    5.330000e-03    1.410593e+00
5.340000e-03    1.408674e+00    5.340000e-03    1.408876e+00
5.350000e-03    1.406973e+00    5.350000e-03    1.407197e+00
5.360000e-03    1.405310e+00    5.360000e-03    1.405518e+00
5.370000e-03    1.403513e+00    5.370000e-03    1.403722e+00
5.380000e-03    1.401599e+00    5.380000e-03    1.401809e+00
5.390000e-03    1.399705e+00    5.390000e-03    1.399935e+00
5.400000e-03    1.397888e+00    5.400000e-03    1.398100e+00
5.410000e-03    1.396322e+00    5.410000e-03    1.396539e+00
5.420000e-03    1.394872e+00    5.420000e-03    1.395094e+00
5.430000e-03    1.393403e+00    5.430000e-03    1.393650e+00
5.440000e-03    1.391953e+00    5.440000e-03    1.392166e+00
5.450000e-03    1.390542e+00    5.450000e-03    1.390761e+00
5.460000e-03    1.389150e+00    5.460000e-03    1.389395e+00
5.470000e-03    1.387797e+00    5.470000e-03    1.388028e+00
5.480000e-03    1.386464e+00    5.480000e-03    1.386701e+00
5.490000e-03    1.385110e+00    5.490000e-03    1.385334e+00
5.500000e-03    1.383854e+00    5.500000e-03    1.384085e+00
5.510000e-03    1.382694e+00    5.510000e-03    1.382914e+00
5.520000e-03    1.381592e+00    5.520000e-03    1.381821e+00
5.530000e-03    1.380529e+00    5.530000e-03    1.380767e+00
5.540000e-03    1.379447e+00    5.540000e-03    1.379674e+00
5.550000e-03    1.378268e+00    5.550000e-03    1.378502e+00
5.560000e-03    1.376992e+00    5.560000e-03    1.377214e+00
5.570000e-03    1.375755e+00    5.570000e-03    1.375965e+00
5.580000e-03    1.374556e+00    5.580000e-03    1.374794e+00
5.590000e-03    1.373377e+00    5.590000e-03    1.373583e+00
5.600000e-03    1.372237e+00    5.600000e-03    1.372451e+00
5.610000e-03    1.371251e+00    5.610000e-03    1.371475e+00
5.620000e-03    1.370284e+00    5.620000e-03    1.370499e+00
5.630000e-03    1.369357e+00    5.630000e-03    1.369601e+00
5.640000e-03    1.368487e+00    5.640000e-03    1.368703e+00
5.650000e-03    1.367578e+00    5.650000e-03    1.367805e+00
5.660000e-03    1.366728e+00    5.660000e-03    1.366947e+00
5.670000e-03    1.365896e+00    5.670000e-03    1.366127e+00
5.680000e-03    1.365104e+00    5.680000e-03    1.365346e+00
5.690000e-03    1.364369e+00    5.690000e-03    1.364604e+00
5.700000e-03    1.363654e+00    5.700000e-03    1.363901e+00
5.710000e-03    1.363268e+00    5.710000e-03    1.363472e+00
5.720000e-03    1.362997e+00    5.720000e-03    1.363199e+00
5.730000e-03    1.362726e+00    5.730000e-03    1.362964e+00
5.740000e-03    1.362494e+00    5.740000e-03    1.362730e+00
5.750000e-03    1.362320e+00    5.750000e-03    1.362535e+00
5.760000e-03    1.362069e+00    5.760000e-03    1.362301e+00
5.770000e-03    1.361625e+00    5.770000e-03    1.361832e+00
5.780000e-03    1.361141e+00    5.780000e-03    1.361364e+00
5.790000e-03    1.360677e+00    5.790000e-03    1.360895e+00
5.800000e-03    1.360252e+00    5.800000e-03    1.360466e+00
5.810000e-03    1.359865e+00    5.810000e-03    1.360076e+00
5.820000e-03    1.359421e+00    5.820000e-03    1.359646e+00
5.830000e-03    1.359112e+00    5.830000e-03    1.359334e+00
5.840000e-03    1.358899e+00    5.840000e-03    1.359100e+00
5.850000e-03    1.358706e+00    5.850000e-03    1.358904e+00
5.860000e-03    1.358532e+00    5.860000e-03    1.358748e+00
5.870000e-03    1.358377e+00    5.870000e-03    1.358592e+00
5.880000e-03    1.358164e+00    5.880000e-03    1.358397e+00
5.890000e-03    1.357990e+00    5.890000e-03    1.358202e+00
5.900000e-03    1.357836e+00    5.900000e-03    1.358045e+00
5.910000e-03    1.357701e+00    5.910000e-03    1.357928e+00
5.920000e-03    1.357585e+00    5.920000e-03    1.357811e+00
5.930000e-03    1.357449e+00    5.930000e-03    1.357655e+00
5.940000e-03    1.357275e+00    5.940000e-03    1.357499e+00
5.950000e-03    1.357140e+00    5.950000e-03    1.357343e+00
5.960000e-03    1.356985e+00    5.960000e-03    1.357187e+00
5.970000e-03    1.356889e+00    5.970000e-03    1.357108e+00
5.980000e-03    1.356947e+00    5.980000e-03    1.357148e+00
5.990000e-03    1.357005e+00    5.990000e-03    1.357226e+00
6.000000e-03    1.356947e+00    6.000000e-03    1.357187e+00
6.010000e-03    1.356927e+00    6.010000e-03    1.357148e+00
6.020000e-03    1.356908e+00    6.020000e-03    1.357148e+00
6.030000e-03    1.356889e+00    6.030000e-03    1.357108e+00
6.040000e-03    1.356850e+00    6.040000e-03    1.357069e+00
6.050000e-03    1.356811e+00    6.050000e-03    1.357030e+00
6.060000e-03    1.356753e+00    6.060000e-03    1.356952e+00
6.070000e-03    1.356637e+00    6.070000e-03    1.356874e+00
6.080000e-03    1.356521e+00    6.080000e-03    1.356757e+00
6.090000e-03    1.356405e+00    6.090000e-03    1.356601e+00
6.100000e-03    1.356270e+00    6.100000e-03    1.356484e+00
6.110000e-03    1.356135e+00    6.110000e-03    1.356367e+00
6.120000e-03    1.356000e+00    6.120000e-03    1.356211e+00
6.130000e-03    1.355768e+00    6.130000e-03    1.355976e+00
6.140000e-03    1.355516e+00    6.140000e-03    1.355742e+00
6.150000e-03    1.355284e+00    6.150000e-03    1.355508e+00
6.160000e-03    1.355014e+00    6.160000e-03    1.355235e+00
6.170000e-03    1.354762e+00    6.170000e-03    1.355000e+00
6.180000e-03    1.354685e+00    6.180000e-03    1.354922e+00
6.190000e-03    1.354627e+00    6.190000e-03    1.354844e+00
6.200000e-03    1.354453e+00    6.200000e-03    1.354649e+00
6.210000e-03    1.354202e+00    6.210000e-03    1.354415e+00
6.220000e-03    1.353951e+00    6.220000e-03    1.354180e+00
6.230000e-03    1.353680e+00    6.230000e-03    1.353907e+00
6.240000e-03    1.353390e+00    6.240000e-03    1.353595e+00
6.250000e-03    1.353042e+00    6.250000e-03    1.353244e+00
6.260000e-03    1.352694e+00    6.260000e-03    1.352931e+00
6.270000e-03    1.352327e+00    6.270000e-03    1.352541e+00
6.280000e-03    1.351844e+00    6.280000e-03    1.352072e+00
6.290000e-03    1.351322e+00    6.290000e-03    1.351526e+00
6.300000e-03    1.350819e+00    6.300000e-03    1.351018e+00
6.310000e-03    1.350258e+00    6.310000e-03    1.350472e+00
6.320000e-03    1.349679e+00    6.320000e-03    1.349886e+00
6.330000e-03    1.349060e+00    6.330000e-03    1.349300e+00
6.340000e-03    1.348441e+00    6.340000e-03    1.348676e+00
6.350000e-03    1.347804e+00    6.350000e-03    1.348012e+00
6.360000e-03    1.347050e+00    6.360000e-03    1.347270e+00
6.370000e-03    1.346257e+00    6.370000e-03    1.346490e+00
6.380000e-03    1.345465e+00    6.380000e-03    1.345670e+00
6.390000e-03    1.344633e+00    6.390000e-03    1.344850e+00
6.400000e-03    1.343802e+00    6.400000e-03    1.344030e+00
6.410000e-03    1.343358e+00    6.410000e-03    1.343601e+00
6.420000e-03    1.342816e+00    6.420000e-03    1.343054e+00
6.430000e-03    1.342179e+00    6.430000e-03    1.342390e+00
6.440000e-03    1.341444e+00    6.440000e-03    1.341649e+00
6.450000e-03    1.340613e+00    6.450000e-03    1.340829e+00
6.460000e-03    1.339704e+00    6.460000e-03    1.339931e+00
6.470000e-03    1.338796e+00    6.470000e-03    1.338994e+00
6.480000e-03    1.337868e+00    6.480000e-03    1.338096e+00
6.490000e-03    1.336882e+00    6.490000e-03    1.337081e+00
6.500000e-03    1.335858e+00    6.500000e-03    1.336066e+00
6.510000e-03    1.334814e+00    6.510000e-03    1.335012e+00
6.520000e-03    1.333751e+00    6.520000e-03    1.333958e+00
6.530000e-03    1.332668e+00    6.530000e-03    1.332865e+00
6.540000e-03    1.331489e+00    6.540000e-03    1.331693e+00
6.550000e-03    1.330271e+00    6.550000e-03    1.330483e+00
6.560000e-03    1.329015e+00    6.560000e-03    1.329234e+00
6.570000e-03    1.327778e+00    6.570000e-03    1.327985e+00
6.580000e-03    1.326502e+00    6.580000e-03    1.326735e+00
6.590000e-03    1.325207e+00    6.590000e-03    1.325408e+00
6.600000e-03    1.323873e+00    6.600000e-03    1.324081e+00
6.610000e-03    1.322520e+00    6.610000e-03    1.322753e+00
6.620000e-03    1.321186e+00    6.620000e-03    1.321387e+00
6.630000e-03    1.319833e+00    6.630000e-03    1.320060e+00
6.640000e-03    1.318422e+00    6.640000e-03    1.318615e+00
6.650000e-03    1.316934e+00    6.650000e-03    1.317171e+00
6.660000e-03    1.315445e+00    6.660000e-03    1.315648e+00
6.670000e-03    1.314227e+00    6.670000e-03    1.314438e+00
6.680000e-03    1.313821e+00    6.680000e-03    1.314047e+00
6.690000e-03    1.312874e+00    6.690000e-03    1.313110e+00
6.700000e-03    1.311618e+00    6.700000e-03    1.311822e+00
6.710000e-03    1.310323e+00    6.710000e-03    1.310534e+00
6.720000e-03    1.308950e+00    6.720000e-03    1.309167e+00
6.730000e-03    1.307636e+00    6.730000e-03    1.307840e+00
6.740000e-03    1.306244e+00    6.740000e-03    1.306474e+00
6.750000e-03    1.304891e+00    6.750000e-03    1.305107e+00
6.760000e-03    1.303422e+00    6.760000e-03    1.303624e+00
6.770000e-03    1.301914e+00    6.770000e-03    1.302140e+00
6.780000e-03    1.300426e+00    6.780000e-03    1.300657e+00
6.790000e-03    1.298937e+00    6.790000e-03    1.299173e+00
6.800000e-03    1.297488e+00    6.800000e-03    1.297690e+00
6.810000e-03    1.295980e+00    6.810000e-03    1.296167e+00
6.820000e-03    1.294511e+00    6.820000e-03    1.294723e+00
6.830000e-03    1.293003e+00    6.830000e-03    1.293200e+00
6.840000e-03    1.291553e+00    6.840000e-03    1.291756e+00
6.850000e-03    1.290046e+00    6.850000e-03    1.290233e+00
6.860000e-03    1.288634e+00    6.860000e-03    1.288828e+00
6.870000e-03    1.287146e+00    6.870000e-03    1.287344e+00
6.880000e-03    1.285696e+00    6.880000e-03    1.285900e+00
6.890000e-03    1.284150e+00    6.890000e-03    1.284377e+00
6.900000e-03    1.282661e+00    6.900000e-03    1.282893e+00
6.910000e-03    1.281154e+00    6.910000e-03    1.281371e+00
6.920000e-03    1.279723e+00    6.920000e-03    1.279926e+00
6.930000e-03    1.278274e+00    6.930000e-03    1.278482e+00
6.940000e-03    1.276862e+00    6.940000e-03    1.277076e+00
6.950000e-03    1.275393e+00    6.950000e-03    1.275593e+00
6.960000e-03    1.274910e+00    6.960000e-03    1.275124e+00
6.970000e-03    1.274195e+00    6.970000e-03    1.274383e+00
6.980000e-03    1.273325e+00    6.980000e-03    1.273524e+00
6.990000e-03    1.272397e+00    6.990000e-03    1.272587e+00
7.000000e-03    1.271353e+00    7.000000e-03    1.271572e+00
7.010000e-03    1.270387e+00    7.010000e-03    1.270596e+00
7.020000e-03    1.269266e+00    7.020000e-03    1.269464e+00
7.030000e-03    1.268183e+00    7.030000e-03    1.268371e+00
7.040000e-03    1.267101e+00    7.040000e-03    1.267316e+00
7.050000e-03    1.265999e+00    7.050000e-03    1.266184e+00
7.060000e-03    1.265033e+00    7.060000e-03    1.265247e+00
7.070000e-03    1.263950e+00    7.070000e-03    1.264154e+00
7.080000e-03    1.262945e+00    7.080000e-03    1.263178e+00
7.090000e-03    1.262017e+00    7.090000e-03    1.262202e+00
7.100000e-03    1.260954e+00    7.100000e-03    1.261148e+00
7.110000e-03    1.260045e+00    7.110000e-03    1.260250e+00
7.120000e-03    1.259098e+00    7.120000e-03    1.259313e+00
7.130000e-03    1.258190e+00    7.130000e-03    1.258376e+00
7.140000e-03    1.257378e+00    7.140000e-03    1.257596e+00
7.150000e-03    1.256431e+00    7.150000e-03    1.256620e+00
7.160000e-03    1.255483e+00    7.160000e-03    1.255683e+00
