time [ns]	Wlong [V/pC]	Wxdip [V/(pC mm)]	Wydip [V/(pC mm)]	Wxquad [V/(pC mm)]	Wyquad [V/(pC mm)]
9.325000000000002842e+00	2.794161524164782440e-11	1.740166628341472553e-16	6.772511984052052341e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.326000000000002288e+00	2.789373835587094480e-11	1.725963769506365711e-16	6.772547494965958760e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.326999999999999957e+00	2.784586147009413305e-11	1.711760910671281301e-16	6.772583005879865179e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.327999999999999403e+00	2.781449209771499813e-11	1.692858101220638505e-16	6.768354050676787027e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.329000000000002402e+00	2.779963023837564873e-11	1.669255341256284936e-16	6.759860629449156616e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.330000000000000071e+00	2.778476837940392294e-11	1.645652581233520900e-16	6.751367208088139688e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.330999999999999517e+00	2.783770481654974579e-11	1.611253898495987222e-16	6.718262282729118897e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.332000000000002515e+00	2.789064125369573666e-11	1.576855215758339652e-16	6.685157357369989639e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.333000000000001961e+00	2.799178127395843747e-11	1.536795227306031987e-16	6.635420622903845249e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.333999999999999631e+00	2.814112487629199789e-11	1.491073933261850920e-16	6.569052079691518103e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.335000000000002629e+00	2.829046847926059069e-11	1.445352639160323363e-16	6.502683536324908252e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.336000000000002075e+00	2.855674131111322211e-11	1.389101584100762802e-16	6.407934515382028872e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.336999999999999744e+00	2.882301414296540117e-11	1.332850529041295426e-16	6.313185494439304798e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.338000000000002743e+00	2.915336093093827612e-11	1.272315303569551412e-16	6.212678141775724812e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.339000000000002188e+00	2.954778167363955658e-11	1.207495907778940275e-16	6.106412457517001295e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.340000000000001634e+00	2.994220241704380485e-11	1.142676511955111190e-16	6.000146773306642347e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.341000000000002856e+00	3.046625122877550037e-11	1.071731515710745346e-16	5.902799656050276249e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.342000000000002302e+00	3.099030004050634286e-11	1.000786519466497090e-16	5.805452538794070388e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.343000000000001748e+00	3.157521243271275532e-11	9.278114757589277398e-17	5.719305889959168354e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.344000000000001194e+00	3.222098840407429254e-11	8.528063846320792746e-17	5.644359709302567708e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.345000000000002416e+00	3.286676437600918226e-11	7.778012934891447030e-17	5.569413528766507473e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.346000000000001862e+00	3.361807200559004891e-11	6.998528111955300266e-17	5.516717669515771082e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.347000000000001307e+00	3.436937963517090264e-11	6.219043289019154734e-17	5.464021810265035924e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.348000000000002530e+00	3.516205022164937703e-11	5.425716358914491207e-17	5.416023101020746994e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.349000000000001975e+00	3.599608376412559003e-11	4.618547321944194064e-17	5.372721541681173900e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.350000000000001421e+00	3.683011730690226346e-11	3.811378284811826063e-17	5.329419982297035712e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.351000000000002643e+00	3.771955815389939910e-11	2.974322979013633333e-17	5.277900797219491034e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.352000000000002089e+00	3.860899900089506132e-11	2.137267673216825732e-17	5.226381612142033254e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.353000000000001535e+00	3.951137330235351199e-11	1.285900770424710401e-17	5.164759551009156861e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.354000000000002757e+00	4.042668105799569396e-11	4.202222709463477905e-18	5.093034614039926061e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.355000000000002203e+00	4.134198881361658896e-11	-4.454562286337296514e-18	5.021309676963893973e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.356000000000001648e+00	4.225365478899381199e-11	-1.330155024917815349e-17	4.929868343420313239e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.357000000000002871e+00	4.316532076437251489e-11	-2.214853821203365369e-17	4.838427009876581513e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.358000000000002316e+00	4.406142552381646190e-11	-3.100398920661401097e-17	4.743324810233483234e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.359000000000001762e+00	4.494196906766471951e-11	-3.986790323275027351e-17	4.644561744570289062e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.360000000000001208e+00	4.582251261121462988e-11	-4.873181725793477537e-17	4.545798678957919719e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.361000000000002430e+00	4.664803467694303976e-11	-5.742022585051601855e-17	4.456407526377229283e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.362000000000001876e+00	4.747355674267007962e-11	-6.610863444308287733e-17	4.367016373796684294e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.363000000000001322e+00	4.826189827518423629e-11	-7.464170434955162309e-17	4.287712156848056447e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.364000000000002544e+00	4.901305927529316763e-11	-8.301943557330519952e-17	4.218494875312457181e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.365000000000001990e+00	4.976422027491925167e-11	-9.139716679520824386e-17	4.149277593875948705e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.366000000000001435e+00	5.042657505545047982e-11	-9.943621404936449060e-17	4.098311419118298075e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.367000000000002657e+00	5.108892983598280656e-11	-1.074752613035339754e-16	4.047345244360564244e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.368000000000002103e+00	5.170195462031677447e-11	-1.153812040801572891e-16	3.998448922825104436e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.369000000000001549e+00	5.226564940952369229e-11	-1.231540423821353073e-16	3.951622454466927078e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.370000000000002771e+00	5.282934419816309959e-11	-1.309268806832888920e-16	3.904795986030092277e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.371000000000002217e+00	5.328825110468511815e-11	-1.385453726139445956e-16	3.843483316613893753e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.372000000000001663e+00	5.374715801120712380e-11	-1.461638645446002993e-16	3.782170647197698310e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.373000000000001108e+00	5.415182478388526325e-11	-1.537397689170181009e-16	3.707277330936797693e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.374000000000002331e+00	5.450225142389653051e-11	-1.612730857321339346e-16	3.618803368125596022e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.375000000000001776e+00	5.485267806330382021e-11	-1.688064025466078573e-16	3.530329405170291651e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.376000000000001222e+00	5.509183665513900105e-11	-1.762236547235535955e-16	3.415256131953638669e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.377000000000002444e+00	5.533099524697457610e-11	-1.836409069005115611e-16	3.300182858736792169e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.378000000000001890e+00	5.551279795032758809e-11	-1.909342737776859589e-16	3.178679117806414948e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.379000000000001336e+00	5.563724476644277582e-11	-1.981037553577769860e-16	3.050744909301827237e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.380000000000002558e+00	5.576169158190639727e-11	-2.052732369355776047e-16	2.922810700833210350e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.381000000000002004e+00	5.576595111430420544e-11	-2.120182079067784126e-16	2.801548626303687814e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.382000000000001450e+00	5.577021064670200715e-11	-2.187631788779791958e-16	2.680286551774166511e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.383000000000002672e+00	5.571012445871793421e-11	-2.252251939267873685e-16	2.569775045710986601e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.384000000000002117e+00	5.558569255174799607e-11	-2.314042530593193391e-16	2.470014107881314557e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.385000000000001563e+00	5.546126064401510015e-11	-2.375833121885298109e-16	2.370253170181682844e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.386000000000002785e+00	5.519613915206522102e-11	-2.431498713034494583e-16	2.294471660162929221e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.387000000000002231e+00	5.493101766011578779e-11	-2.487164304183599846e-16	2.218690150144298858e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.388000000000001677e+00	5.458788515390521457e-11	-2.540036344180340111e-16	2.149720534979068037e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.389000000000001123e+00	5.416674163512595813e-11	-2.590114833085321099e-16	2.087562814519450446e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.390000000000002345e+00	5.374559811540305664e-11	-2.640193321965728083e-16	2.025405094045090709e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.391000000000001791e+00	5.315057376741817674e-11	-2.685725360495233078e-16	1.960547892748104508e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.392000000000001236e+00	5.255554941943330331e-11	-2.731257399024739059e-16	1.895690691451118306e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.393000000000002458e+00	5.186409464557469282e-11	-2.774910395218051990e-16	1.823428757003611353e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.394000000000001904e+00	5.107620944793640470e-11	-2.816684349115789332e-16	1.743762089566445328e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.395000000000001350e+00	5.028832424915342140e-11	-2.858458302993005444e-16	1.664095422047187232e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.396000000000002572e+00	4.928935790802243653e-11	-2.896447725630310587e-16	1.569290923361324472e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.397000000000002018e+00	4.829039156689309310e-11	-2.934437148267554100e-16	1.474486424675617328e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.398000000000001464e+00	4.717824253747792721e-11	-2.970094483039689417e-16	1.378114452879383176e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.399000000000002686e+00	4.595291082222971680e-11	-3.003419729997354013e-16	1.280175008006453670e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.400000000000002132e+00	4.472757910570117942e-11	-3.036744976923036215e-16	1.182235563211675013e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.401000000000001577e+00	4.326578392438613959e-11	-3.064183481254729803e-16	1.098677341977325019e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.402000000000002800e+00	4.180398874306868283e-11	-3.091621985586470231e-16	1.015119120742835280e-17	0.000000000000000000e+00	0.000000000000000000e+00
9.403000000000002245e+00	4.022254751061736548e-11	-3.115715026724077971e-16	9.451286602374278732e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.404000000000001691e+00	3.852146022962555385e-11	-3.136462604740180490e-16	8.887059601666054624e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.405000000000001137e+00	3.682037294736925449e-11	-3.157210182720961762e-16	8.322832602439302051e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.406000000000002359e+00	3.488611640247517231e-11	-3.171444422985924227e-16	8.031786276424224201e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.407000000000001805e+00	3.295185985758428900e-11	-3.185678663250862533e-16	7.740739950409623981e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.408000000000001251e+00	3.090909419875688357e-11	-3.197247800272113367e-16	7.520264807004869945e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.409000000000002473e+00	2.875781942834280489e-11	-3.206151834107493824e-16	7.370360844679115877e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.410000000000001918e+00	2.660654465689909959e-11	-3.215055867922825381e-16	7.220456882041054550e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.411000000000001364e+00	2.426475093664856793e-11	-3.220265772960374034e-16	7.012918316762131771e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.412000000000002586e+00	2.192295721639417500e-11	-3.225475677997928109e-16	6.805379751482866946e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.413000000000002032e+00	1.950406850841335100e-11	-3.229464251044587962e-16	6.488583267984671611e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.414000000000001478e+00	1.700808481437484233e-11	-3.232231492126857839e-16	6.062528868637589762e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.415000000000002700e+00	1.451210111973897194e-11	-3.234998733196965453e-16	5.636474467887580423e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.416000000000002146e+00	1.190672692181254750e-11	-3.235522440304183010e-16	4.951850283802871437e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.417000000000001592e+00	9.301352723886119821e-12	-3.236046147411400073e-16	4.267226099718165533e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.418000000000002814e+00	6.666858316369985462e-12	-3.234952507066061303e-16	3.500953358127415722e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.419000000000002260e+00	4.003243699904537309e-12	-3.232241519303252767e-16	2.653032060804276371e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.420000000000001705e+00	1.339629083420303109e-12	-3.229530531513529777e-16	1.805110763512969560e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.421000000000001151e+00	-1.327449637119086717e-12	-3.221856558792176335e-16	9.630589976564844244e-19	0.000000000000000000e+00	0.000000000000000000e+00
9.422000000000002373e+00	-3.994528357662890326e-12	-3.214182586070807115e-16	1.210072317986103077e-19	0.000000000000000000e+00	0.000000000000000000e+00
9.423000000000001819e+00	-6.635692984495035072e-12	-3.203181687316498932e-16	-6.472915789825602802e-19	0.000000000000000000e+00	0.000000000000000000e+00
9.424000000000001265e+00	-9.250943518182149366e-12	-3.188853862601416780e-16	-1.341837436288503570e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.425000000000002487e+00	-1.186619405130742223e-11	-3.174526037844798636e-16	-2.036383292625681756e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.426000000000001933e+00	-1.437704329651363787e-11	-3.152543035283918230e-16	-2.552076888005696682e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.427000000000001378e+00	-1.688789254171986321e-11	-3.130560032723038811e-16	-3.067770483385710838e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.428000000000002601e+00	-1.932315493936283996e-11	-3.104677409176032582e-16	-3.541740056318238260e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.429000000000002046e+00	-2.168283049107414149e-11	-3.074895164727574887e-16	-3.973985607706786995e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.430000000000001492e+00	-2.404250604175784884e-11	-3.045112920238579109e-16	-4.406231159527093787e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.431000000000002714e+00	-2.621269464549274345e-11	-3.007855570526774234e-16	-4.918093069753258693e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.432000000000002160e+00	-2.838288324922403853e-11	-2.970598220815029016e-16	-5.429954979978577730e-18	0.000000000000000000e+00	0.000000000000000000e+00
9.433000000000001606e+00	-3.044440203458677547e-11	-2.929655238773247367e-16	-6.046868981559899748e-18	0.000000000000000000e+00	0.000000000000000000e+00
