# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
3.010000000000000e-01	-7.407953195654000e-02	1.883110864678000e-03	5.301037067801000e-03
3.020000000000000e-01	-6.029214430415001e-02	1.916379927251000e-03	5.320723137799000e-03
3.030000000000000e-01	-4.685926065836001e-02	1.946422847351000e-03	5.336889546975000e-03
3.040000000000000e-01	-3.378088101149000e-02	1.973239625048000e-03	5.349536295407000e-03
3.050000000000000e-01	-2.070250136924000e-02	2.000056402709000e-03	5.362183043801001e-03
3.060000000000000e-01	-8.477499507553001e-03	2.020303586146000e-03	5.367793982335000e-03
3.070000000000000e-01	3.747502354136000e-03	2.040550769583000e-03	5.373404920869000e-03
3.080000000000000e-01	1.547936463803000e-02	2.057481674327000e-03	5.375530214728000e-03
3.090000000000000e-01	2.671808735481000e-02	2.071096300450000e-03	5.374169863988000e-03
3.100000000000000e-01	3.795681006560000e-02	2.084710926537000e-03	5.372809513211000e-03
3.110000000000000e-01	4.808930155099000e-02	2.091684413269000e-03	5.364601871980000e-03
3.120000000000000e-01	5.822179303637000e-02	2.098657900000000e-03	5.356394230749000e-03
3.130000000000000e-01	6.774832982670000e-02	2.102333448345000e-03	5.344853598798000e-03
3.140000000000000e-01	7.666891193510000e-02	2.102711058374000e-03	5.329979976199999e-03
3.150000000000000e-01	8.558949403644001e-02	2.103088668368000e-03	5.315106353568000e-03
3.160000000000000e-01	9.320791664957001e-02	2.096968418375000e-03	5.293802600685000e-03
3.170000000000000e-01	1.008263392627000e-01	2.090848168382000e-03	5.272498847802000e-03
3.180000000000000e-01	1.077567566037000e-01	2.081553561919000e-03	5.248123563028999e-03
3.190000000000000e-01	1.139991686875000e-01	2.069084599055000e-03	5.220676746433000e-03
3.200000000000000e-01	1.202415807636000e-01	2.056615636158000e-03	5.193229929806000e-03
3.210000000000000e-01	1.250513080278000e-01	2.037996108773000e-03	5.159974494985000e-03
3.220000000000000e-01	1.298610352920000e-01	2.019376581388000e-03	5.126719060164000e-03
3.230000000000000e-01	1.339349594071000e-01	1.997804044884000e-03	5.090748081479001e-03
3.240000000000000e-01	1.372730803890000e-01	1.973278499325000e-03	5.052061558989000e-03
3.250000000000000e-01	1.406112013629000e-01	1.948752953735000e-03	5.013375036472000e-03
3.260000000000000e-01	1.424569160322000e-01	1.918609293455000e-03	4.969673347875000e-03
3.270000000000000e-01	1.443026307015000e-01	1.888465633175000e-03	4.925971659279000e-03
3.280000000000000e-01	1.454008816866000e-01	1.855676826591000e-03	4.879987027026000e-03
3.290000000000000e-01	1.457516690037000e-01	1.820242873761000e-03	4.831719451167999e-03
3.300000000000000e-01	1.461024563127000e-01	1.784808920903000e-03	4.783451875286000e-03
3.310000000000000e-01	1.449740195418000e-01	1.744448624199000e-03	4.731095738256000e-03
3.320000000000000e-01	1.438455827710000e-01	1.704088327494000e-03	4.678739601226000e-03
3.330000000000000e-01	1.419943648574000e-01	1.661462846720000e-03	4.624589109779000e-03
3.340000000000000e-01	1.394203658167000e-01	1.616572181924000e-03	4.568644263953000e-03
3.350000000000000e-01	1.368463667684000e-01	1.571681517106000e-03	4.512699418111000e-03
3.360000000000000e-01	1.328779525571000e-01	1.522684129573000e-03	4.453682576920000e-03
3.370000000000000e-01	1.289095383457000e-01	1.473686742040000e-03	4.394665735730001e-03
3.380000000000000e-01	1.242778952639000e-01	1.422859368212000e-03	4.334376812923000e-03
3.390000000000000e-01	1.189830233262000e-01	1.370202008128000e-03	4.272815808527001e-03
3.400000000000000e-01	1.136881513818000e-01	1.317544648026000e-03	4.211254804120000e-03
3.410000000000000e-01	1.071507210168000e-01	1.261692450683000e-03	4.147682834910000e-03
3.420000000000000e-01	1.006132906518000e-01	1.205840253341000e-03	4.084110865700000e-03
3.430000000000000e-01	9.350397575275000e-02	1.148629986679000e-03	4.019799848011000e-03
3.440000000000000e-01	8.582277633209000e-02	1.090061650728000e-03	3.954749781859000e-03
3.450000000000000e-01	7.814157690585000e-02	1.031493314766000e-03	3.889699715702000e-03
3.460000000000000e-01	6.942906510258000e-02	9.706962315512000e-04	3.823698513164000e-03
3.470000000000000e-01	6.071655329931000e-02	9.098991483368001e-04	3.757697310627000e-03
3.480000000000000e-01	5.155075750781000e-02	8.482333000657000e-04	3.691478368973000e-03
3.490000000000000e-01	4.193167773791000e-02	7.856986867567000e-04	3.625041688209000e-03
3.500000000000000e-01	3.231259796384000e-02	7.231640734411001e-04	3.558605007445001e-03
3.510000000000000e-01	2.192246198199000e-02	6.593821617057000e-04	3.492232049540000e-03
3.520000000000000e-01	1.153232600014000e-02	5.956002499703002e-04	3.425859091634000e-03
3.530000000000000e-01	8.289795819866000e-04	5.314369593394000e-04	3.359756937517000e-03
3.540000000000000e-01	-1.018757726568000e-02	4.668922898213000e-04	3.293925587182000e-03
3.550000000000000e-01	-2.120413411592000e-02	4.023476203017000e-04	3.228094236853000e-03
3.560000000000000e-01	-3.269510111386000e-02	3.375144911578000e-04	3.163256549198000e-03
3.570000000000000e-01	-4.418606811180000e-02	2.726813620139000e-04	3.098418861544000e-03
3.580000000000000e-01	-5.583546348091000e-02	2.079338550802000e-04	3.034289057356000e-03
3.590000000000000e-01	-6.764328721774999e-02	1.432719703548000e-04	2.970867136619000e-03
3.600000000000000e-01	-7.945111095544000e-02	7.861008563278000e-05	2.907445215893000e-03
3.610000000000000e-01	-9.141459149369000e-02	1.456044631663000e-05	2.845827526785000e-03
3.620000000000000e-01	-1.033780720319000e-01	-4.948919299952000e-05	2.784209837677000e-03
3.630000000000000e-01	-1.153379267447000e-01	-1.130234740112000e-04	2.723670066460000e-03
3.640000000000000e-01	-1.272941556320000e-01	-1.760423967296000e-04	2.664208213109000e-03
3.650000000000000e-01	-1.392503845184000e-01	-2.390613194403000e-04	2.604746359772000e-03
3.660000000000000e-01	-1.510367025273000e-01	-3.006570929294000e-04	2.547752361314000e-03
3.670000000000000e-01	-1.628230205361000e-01	-3.622528664185000e-04	2.490758362857000e-03
3.680000000000000e-01	-1.744441556730000e-01	-4.229554477415000e-04	2.435133406453000e-03
3.690000000000000e-01	-1.859001079417000e-01	-4.827648369179000e-04	2.380877492075000e-03
3.700000000000000e-01	-1.973560602077000e-01	-5.425742260828000e-04	2.326621577712000e-03
3.710000000000000e-01	-2.083253264909000e-01	-6.002659751756000e-04	2.275330517571000e-03
3.720000000000000e-01	-2.192945927741000e-01	-6.579577242684001e-04	2.224039457430000e-03
3.730000000000000e-01	-2.299453649207000e-01	-7.144422058808000e-04	2.174321918353000e-03
3.740000000000000e-01	-2.402776429375000e-01	-7.697194200390000e-04	2.126177900305000e-03
3.750000000000000e-01	-2.506099209502000e-01	-8.249966341826001e-04	2.078033882275000e-03
3.760000000000000e-01	-2.601627413440000e-01	-8.775987427017000e-04	2.033173937801000e-03
3.770000000000000e-01	-2.697155617378000e-01	-9.302008512207000e-04	1.988313993327000e-03
3.780000000000000e-01	-2.788121980226000e-01	-9.813540493511001e-04	1.945142009237000e-03
3.790000000000000e-01	-2.874526502084000e-01	-1.031058337124000e-03	1.903657985494000e-03
3.800000000000000e-01	-2.960931023885000e-01	-1.080762624881000e-03	1.862173961769000e-03
3.810000000000000e-01	-3.036994515570000e-01	-1.127385323576000e-03	1.824113030332000e-03
3.820000000000000e-01	-3.113058007255000e-01	-1.174008022272000e-03	1.786052098895000e-03
3.830000000000000e-01	-3.183405636831000e-01	-1.219017839291000e-03	1.749704476539000e-03
3.840000000000000e-01	-3.248037404422000e-01	-1.262414774669000e-03	1.715070163228000e-03
3.850000000000000e-01	-3.312669171945000e-01	-1.305811710029000e-03	1.680435849936000e-03
3.860000000000000e-01	-3.364918627419000e-01	-1.345878506682000e-03	1.649189564227000e-03
3.870000000000000e-01	-3.417168082893000e-01	-1.385945303336000e-03	1.617943278518000e-03
3.880000000000000e-01	-3.462827067212000e-01	-1.424314626440000e-03	1.588351654145000e-03
3.890000000000000e-01	-3.501895580518000e-01	-1.460986476031000e-03	1.560414691071000e-03
3.900000000000000e-01	-3.540964093749000e-01	-1.497658325603000e-03	1.532477728015000e-03
3.910000000000000e-01	-3.566215108006000e-01	-1.530909329304000e-03	1.507733710278000e-03
3.920000000000000e-01	-3.591466122262000e-01	-1.564160333005000e-03	1.482989692541000e-03
3.930000000000000e-01	-3.609575275270000e-01	-1.595706884991000e-03	1.459766545318000e-03
3.940000000000000e-01	-3.620542567186000e-01	-1.625548985301000e-03	1.438064268574000e-03
3.950000000000000e-01	-3.631509859022000e-01	-1.655391085592000e-03	1.416361991846000e-03
3.960000000000000e-01	-3.627903847245000e-01	-1.681872606916000e-03	1.397518631864000e-03
3.970000000000000e-01	-3.624297835469000e-01	-1.708354128240000e-03	1.378675271883000e-03
3.980000000000000e-01	-3.613350842406000e-01	-1.733196799552000e-03	1.361155910238000e-03
3.990000000000000e-01	-3.595062868215000e-01	-1.756400620887000e-03	1.344960546902000e-03
4.000000000000000e-01	-3.576774893945000e-01	-1.779604442206000e-03	1.328765183579000e-03
4.010000000000000e-01	-3.543879421233000e-01	-1.799645828894000e-03	1.314982593552000e-03
4.020000000000000e-01	-3.510983948521000e-01	-1.819687215582000e-03	1.301200003526000e-03
4.030000000000000e-01	-3.470913564424000e-01	-1.838219971318000e-03	1.288496042181000e-03
4.040000000000000e-01	-3.423668269099000e-01	-1.855244096133000e-03	1.276870709496000e-03
4.050000000000000e-01	-3.376422973698000e-01	-1.872268220934000e-03	1.265245376821000e-03
4.060000000000000e-01	-3.315266716115000e-01	-1.886447407664000e-03	1.255505668729000e-03
4.070000000000000e-01	-3.254110458533000e-01	-1.900626594394000e-03	1.245765960638000e-03
4.080000000000000e-01	-3.186306678494000e-01	-1.913481550334000e-03	1.236827333673000e-03
4.090000000000000e-01	-3.111855376142000e-01	-1.925012275513000e-03	1.228689787817000e-03
4.100000000000000e-01	-3.037404073722000e-01	-1.936543000679000e-03	1.220552241969000e-03
4.110000000000000e-01	-2.950444514791000e-01	-1.945642691226000e-03	1.213725910288000e-03
4.120000000000000e-01	-2.863484955860000e-01	-1.954742381774000e-03	1.206899578607000e-03
4.130000000000000e-01	-2.770746007083000e-01	-1.962744060097000e-03	1.200581810181000e-03
4.140000000000000e-01	-2.672227668586000e-01	-1.969647726220000e-03	1.194772604999000e-03
4.150000000000000e-01	-2.573709330032000e-01	-1.976551392332000e-03	1.188963399821000e-03
4.160000000000000e-01	-2.464734286450000e-01	-1.981508136252000e-03	1.183878388220000e-03
4.170000000000000e-01	-2.355759242867000e-01	-1.986464880173000e-03	1.178793376620000e-03
4.180000000000000e-01	-2.242177235955000e-01	-1.990577973011000e-03	1.173926667767000e-03
4.190000000000000e-01	-2.123988265811000e-01	-1.993847414785000e-03	1.169278261658000e-03
4.200000000000000e-01	-2.005799295625000e-01	-1.997116856552000e-03	1.164629855549000e-03
4.210000000000000e-01	-1.879766313641000e-01	-1.998965518506000e-03	1.160139846730000e-03
4.220000000000000e-01	-1.753733331658000e-01	-2.000814180460000e-03	1.155649837912000e-03
4.230000000000000e-01	-1.624519321320000e-01	-2.002087356987000e-03	1.151106529521000e-03
4.240000000000000e-01	-1.492124282698000e-01	-2.002785048098000e-03	1.146509921557000e-03
4.250000000000000e-01	-1.359729244049000e-01	-2.003482739205000e-03	1.141913313592000e-03
4.260000000000000e-01	-1.222549684715000e-01	-2.003298980103000e-03	1.136961905326000e-03
4.270000000000000e-01	-1.085370125380000e-01	-2.003115221001000e-03	1.132010497060000e-03
4.280000000000000e-01	-9.466260417908000e-02	-2.002623605532000e-03	1.126767632472000e-03
4.290000000000000e-01	-8.063174339798000e-02	-2.001824133703000e-03	1.121233311569000e-03
4.300000000000000e-01	-6.660088261611000e-02	-2.001024661872000e-03	1.115698990662000e-03
4.310000000000000e-01	-5.242859422822001e-02	-1.999868055163000e-03	1.109376699590000e-03
4.320000000000000e-01	-3.825630584034001e-02	-1.998711448454000e-03	1.103054408518000e-03
4.330000000000000e-01	-2.410103610796000e-02	-1.997500372393000e-03	1.096248433600000e-03
4.340000000000000e-01	-9.962785030728999e-03	-1.996234826984000e-03	1.088958774847000e-03
4.350000000000000e-01	4.175466045358000e-03	-1.994969281575000e-03	1.081669116088000e-03
4.360000000000000e-01	1.810222691561000e-02	-1.993829578344000e-03	1.073260568226000e-03
4.370000000000000e-01	3.202898778586000e-02	-1.992689875113000e-03	1.064852020364000e-03
4.380000000000000e-01	4.576130060763999e-02	-1.991722368792000e-03	1.055823107050000e-03
4.390000000000000e-01	5.929916538515000e-02	-1.990927059377000e-03	1.046173828297000e-03
4.400000000000000e-01	7.283703015961000e-02	-1.990131749966000e-03	1.036524549537000e-03
4.410000000000000e-01	8.581068773155000e-02	-1.989880590907000e-03	1.025543750802000e-03
4.420000000000000e-01	9.878434530349001e-02	-1.989629431848000e-03	1.014562952068000e-03
4.430000000000000e-01	1.113903100025000e-01	-1.989739682403000e-03	1.002886990120000e-03
4.440000000000000e-01	1.236285818365000e-01	-1.990211342565000e-03	9.905158649732000e-04
4.450000000000000e-01	1.358668536656000e-01	-1.990683002732000e-03	9.781447398192001e-04
4.460000000000000e-01	1.472046989745000e-01	-1.992033065803000e-03	9.643569444256000e-04
4.470000000000000e-01	1.585425442835000e-01	-1.993383128874000e-03	9.505691490320000e-04
4.480000000000000e-01	1.693516998638000e-01	-1.995237800527000e-03	9.360760921598001e-04
4.490000000000000e-01	1.796321657269000e-01	-1.997597080753000e-03	9.208777738243000e-04
4.500000000000000e-01	1.899126315835000e-01	-1.999956360984000e-03	9.056794554814000e-04
4.510000000000000e-01	1.989887261549000e-01	-2.003429546561000e-03	8.891088340541000e-04
4.520000000000000e-01	2.080648207264000e-01	-2.006902732138000e-03	8.725382126269001e-04
4.530000000000000e-01	2.164711018594000e-01	-2.010971642270000e-03	8.553161578450000e-04
4.540000000000000e-01	2.242075695685000e-01	-2.015636276947000e-03	8.374426697224000e-04
4.550000000000000e-01	2.319440372696000e-01	-2.020300911630000e-03	8.195691815934000e-04
4.560000000000000e-01	2.382190159178000e-01	-2.026206721138000e-03	8.004922013930000e-04
4.570000000000000e-01	2.444939945660000e-01	-2.032112530647000e-03	7.814152211926001e-04
4.580000000000000e-01	2.499847543252000e-01	-2.038649718407000e-03	7.618003111372000e-04
4.590000000000000e-01	2.546912952125000e-01	-2.045818284407000e-03	7.416474712386000e-04
4.600000000000000e-01	2.593978360908000e-01	-2.052986850413000e-03	7.214946313349000e-04
4.610000000000000e-01	2.624452697329000e-01	-2.061411630700000e-03	7.004197643142000e-04
4.620000000000000e-01	2.654927033750000e-01	-2.069836410988000e-03	6.793448972935002e-04
4.630000000000000e-01	2.676739859992000e-01	-2.078872146089000e-03	6.578978305220000e-04
4.640000000000000e-01	2.689891176243000e-01	-2.088518835989000e-03	6.360785640075999e-04
4.650000000000000e-01	2.703042492397000e-01	-2.098165525896000e-03	6.142592974903000e-04
4.660000000000000e-01	2.698323700521000e-01	-2.108972751996000e-03	5.918943350777999e-04
4.670000000000000e-01	2.693604908644000e-01	-2.119779978097000e-03	5.695293726652001e-04
4.680000000000000e-01	2.679774023383000e-01	-2.131123758051000e-03	5.469999542293000e-04
4.690000000000000e-01	2.656831044935000e-01	-2.143004091848000e-03	5.243060797735000e-04
4.700000000000000e-01	2.633888066386000e-01	-2.154884425651000e-03	5.016122053172000e-04
4.710000000000000e-01	2.592565919654000e-01	-2.167725701287000e-03	4.788210511229001e-04
4.720000000000000e-01	2.551243772922000e-01	-2.180566976923000e-03	4.560298969286001e-04
4.730000000000000e-01	2.500756073008000e-01	-2.193821073275000e-03	4.333116308946000e-04
4.740000000000000e-01	2.441102820109000e-01	-2.207487990335000e-03	4.106662530191000e-04
4.750000000000000e-01	2.381449567112000e-01	-2.221154907399000e-03	3.880208751459000e-04
4.760000000000000e-01	2.303718066293000e-01	-2.235490896828000e-03	3.657721811814000e-04
4.770000000000000e-01	2.225986565474000e-01	-2.249826886257000e-03	3.435234872169000e-04
4.780000000000000e-01	2.139444531001000e-01	-2.264409545244000e-03	3.216006783852000e-04
4.790000000000000e-01	2.044091963065000e-01	-2.279238873784000e-03	3.000037546794000e-04
4.800000000000000e-01	1.948739395037000e-01	-2.294068202326000e-03	2.784068309785000e-04
4.810000000000000e-01	1.836424556790000e-01	-2.309198288537000e-03	2.577172172654000e-04
4.820000000000000e-01	1.724109718544000e-01	-2.324328374747000e-03	2.370276035523000e-04
4.830000000000000e-01	1.603741490190000e-01	-2.339505374312000e-03	2.169177766205000e-04
4.840000000000000e-01	1.475319871903000e-01	-2.354729287229000e-03	1.973877364575000e-04
4.850000000000000e-01	1.346898253534000e-01	-2.369953200145000e-03	1.778576963021000e-04
4.860000000000000e-01	1.203414941404000e-01	-2.385052309964000e-03	1.597325315441000e-04
4.870000000000000e-01	1.059931629274000e-01	-2.400151419783000e-03	1.416073667861000e-04
4.880000000000000e-01	9.095302072375001e-02	-2.415074349130000e-03	1.243020128120000e-04
4.890000000000000e-01	7.522106754445999e-02	-2.429821098009000e-03	1.078164696039000e-04
4.900000000000000e-01	5.948911435841000e-02	-2.444567846884000e-03	9.133092640583000e-05
4.910000000000000e-01	4.251300234863000e-02	-2.458728607016000e-03	7.670573884820001e-05
4.920000000000000e-01	2.553689033884000e-02	-2.472889367148000e-03	6.208055129056000e-05
4.930000000000000e-01	8.016231133528000e-03	-2.486638739995000e-03	4.848726540487000e-05
4.940000000000000e-01	-1.004897525550000e-02	-2.499976725566000e-03	3.592588116875000e-05
4.950000000000000e-01	-2.811418164952000e-02	-2.513314711132000e-03	2.336449694480000e-05
4.960000000000000e-01	-4.709930931613000e-02	-2.525592910582000e-03	1.305002669783000e-05
4.970000000000000e-01	-6.608443698274000e-02	-2.537871110031000e-03	2.735556450858000e-06
4.980000000000000e-01	-8.543871236957000e-02	-2.549502257356000e-03	-6.375463862456001e-06
4.990000000000000e-01	-1.051621354686000e-01	-2.560486352570000e-03	-1.428303426821000e-05
5.000000000000000e-01	-1.248855585706000e-01	-2.571470447776000e-03	-2.219060466018000e-05
5.010000000000000e-01	-1.451550008366000e-01	-2.580931687407000e-03	-2.755690366585000e-05
