# t_ns	Wlong_VAC_V/pC	Wx_VAC_V/pCmm	Wy_VAC_V/pCmm
5.943966713393e-01	-3.546382509069e+01	-1.195428258125e+00	8.673594919754e-02
5.945301236678e-01	-3.525156470628e+01	-1.194571920824e+00	8.695195388232e-02
5.946635759964e-01	-3.503930432172e+01	-1.193715583523e+00	8.716795856726e-02
5.947970283249e-01	-3.482704393731e+01	-1.192859246223e+00	8.738396325205e-02
5.949304806535e-01	-3.461478355274e+01	-1.192002908921e+00	8.759996793699e-02
5.950639329820e-01	-3.447452846142e+01	-1.191074631094e+00	8.760108829244e-02
5.951973853106e-01	-3.441257037361e+01	-1.190068126688e+00	8.736854806000e-02
5.953308376391e-01	-3.435061228585e+01	-1.189061622283e+00	8.713600782774e-02
5.954642899677e-01	-3.428865419805e+01	-1.188055117877e+00	8.690346759530e-02
5.955977422962e-01	-3.422669611029e+01	-1.187048613472e+00	8.667092736304e-02
5.957311946247e-01	-3.416473802253e+01	-1.186042109067e+00	8.643838713077e-02
5.958646469533e-01	-3.410277993472e+01	-1.185035604662e+00	8.620584689834e-02
5.959980992818e-01	-3.404082184696e+01	-1.184029100256e+00	8.597330666607e-02
5.961315516104e-01	-3.397886375916e+01	-1.183022595851e+00	8.574076643363e-02
5.962650039389e-01	-3.391690567140e+01	-1.182016091445e+00	8.550822620137e-02
5.963984562675e-01	-3.385494758360e+01	-1.181009587039e+00	8.527568596893e-02
5.965319085960e-01	-3.379298949584e+01	-1.180003082634e+00	8.504314573666e-02
5.966653609246e-01	-3.373103140803e+01	-1.178996578228e+00	8.481060550422e-02
5.967988132531e-01	-3.366907332027e+01	-1.177990073823e+00	8.457806527196e-02
5.969322655816e-01	-3.360711523252e+01	-1.176983569418e+00	8.434552503969e-02
5.970657179102e-01	-3.358903932141e+01	-1.175936627564e+00	8.404146730041e-02
5.971991702387e-01	-3.361619208096e+01	-1.174848007468e+00	8.366369758978e-02
5.973326225673e-01	-3.364334484052e+01	-1.173759387371e+00	8.328592787888e-02
5.974660748958e-01	-3.367049760006e+01	-1.172670767275e+00	8.290815816825e-02
5.975995272244e-01	-3.369765035962e+01	-1.171582147179e+00	8.253038845735e-02
5.977329795529e-01	-3.372480311917e+01	-1.170493527083e+00	8.215261874672e-02
5.978664318815e-01	-3.375195587873e+01	-1.169404906986e+00	8.177484903582e-02
5.979998842100e-01	-3.377910863827e+01	-1.168316286890e+00	8.139707932519e-02
5.981333365386e-01	-3.389529492619e+01	-1.167145622352e+00	8.087420614742e-02
5.982667888671e-01	-3.401155853110e+01	-1.165974886567e+00	8.035120696158e-02
5.984002411956e-01	-3.412782213601e+01	-1.164804150782e+00	7.982820777575e-02
5.985336935242e-01	-3.424408574101e+01	-1.163633414996e+00	7.930520858952e-02
5.986671458527e-01	-3.436034934592e+01	-1.162462679211e+00	7.878220940369e-02
5.988005981813e-01	-3.447661295092e+01	-1.161291943425e+00	7.825921021746e-02
5.989340505098e-01	-3.459287655584e+01	-1.160121207640e+00	7.773621103163e-02
5.990675028384e-01	-3.470914016135e+01	-1.158950471853e+00	7.721321184550e-02
5.992009551669e-01	-3.482540376728e+01	-1.157779736067e+00	7.669021265985e-02
5.993344074955e-01	-3.494166737330e+01	-1.156609000279e+00	7.616721347381e-02
5.994678598240e-01	-3.505793097924e+01	-1.155438264493e+00	7.564421428816e-02
5.996013121525e-01	-3.517419458517e+01	-1.154267528706e+00	7.512121510252e-02
5.997347644811e-01	-3.529045819119e+01	-1.153096792918e+00	7.459821591648e-02
5.998682168096e-01	-3.540672179712e+01	-1.151926057132e+00	7.407521673083e-02
6.000016691382e-01	-3.552533787157e+01	-1.150751592250e+00	7.355265098575e-02
6.001351214667e-01	-3.582968799397e+01	-1.149282704831e+00	7.306430663292e-02
6.002685737953e-01	-3.613403811660e+01	-1.147813817411e+00	7.257596227972e-02
6.004020261238e-01	-3.643838823900e+01	-1.146344929991e+00	7.208761792689e-02
6.005354784524e-01	-3.674273836163e+01	-1.144876042571e+00	7.159927357369e-02
6.006689307809e-01	-3.704708848403e+01	-1.143407155152e+00	7.111092922086e-02
6.008023831095e-01	-3.735143860666e+01	-1.141938267731e+00	7.062258486766e-02
6.009358354380e-01	-3.765578872906e+01	-1.140469380312e+00	7.013424051483e-02
6.010692877665e-01	-3.796013885146e+01	-1.139000492893e+00	6.964589616199e-02
6.012027400951e-01	-3.826448897409e+01	-1.137531605472e+00	6.915755180880e-02
6.013361924236e-01	-3.856883909649e+01	-1.136062718053e+00	6.866920745596e-02
6.014696447522e-01	-3.887318921912e+01	-1.134593830632e+00	6.818086310277e-02
6.016030970807e-01	-3.917753934152e+01	-1.133124943213e+00	6.769251874993e-02
6.017365494093e-01	-3.948188946415e+01	-1.131656055792e+00	6.720417439673e-02
6.018700017378e-01	-3.978623958655e+01	-1.130187168373e+00	6.671583004390e-02
6.020034540664e-01	-4.009290649264e+01	-1.128713041664e+00	6.623159641521e-02
6.021369063949e-01	-4.048676854465e+01	-1.127041727541e+00	6.590207522705e-02
6.022703587234e-01	-4.088063059665e+01	-1.125370413418e+00	6.557255403889e-02
6.024038110520e-01	-4.127449264895e+01	-1.123699099294e+00	6.524303285048e-02
6.025372633805e-01	-4.166835470095e+01	-1.122027785172e+00	6.491351166232e-02
6.026707157091e-01	-4.206221675325e+01	-1.120356471048e+00	6.458399047391e-02
6.028041680376e-01	-4.245607880525e+01	-1.118685156925e+00	6.425446928575e-02
6.029376203662e-01	-4.284994085755e+01	-1.117013842801e+00	6.392494809734e-02
6.030710726947e-01	-4.329147426890e+01	-1.115234722310e+00	6.368001134601e-02
6.032045250233e-01	-4.377484824892e+01	-1.113360981487e+00	6.350931331895e-02
6.033379773518e-01	-4.425822222858e+01	-1.111487240666e+00	6.333861529201e-02
6.034714296804e-01	-4.474159620861e+01	-1.109613499843e+00	6.316791726495e-02
6.036048820089e-01	-4.522497018827e+01	-1.107739759022e+00	6.299721923802e-02
6.037383343374e-01	-4.570834416794e+01	-1.105866018201e+00	6.282652121109e-02
6.038717866660e-01	-4.619171814796e+01	-1.103992277378e+00	6.265582318402e-02
6.040052389945e-01	-4.667509212766e+01	-1.102118536557e+00	6.248512515717e-02
6.041386913231e-01	-4.715846610851e+01	-1.100244795732e+00	6.231442713217e-02
6.042721436516e-01	-4.764184008900e+01	-1.098371054909e+00	6.214372910729e-02
6.044055959802e-01	-4.812521406985e+01	-1.096497314084e+00	6.197303108229e-02
6.045390483087e-01	-4.860858805034e+01	-1.094623573261e+00	6.180233305742e-02
6.046725006373e-01	-4.909196203119e+01	-1.092749832436e+00	6.163163503241e-02
6.048059529658e-01	-4.957533601167e+01	-1.090876091613e+00	6.146093700754e-02
6.049394052943e-01	-5.005870999216e+01	-1.089002350789e+00	6.129023898266e-02
6.050728576229e-01	-5.062508893326e+01	-1.086932164127e+00	6.132676397273e-02
6.052063099514e-01	-5.126050198366e+01	-1.084698596105e+00	6.153563355903e-02
6.053397622800e-01	-5.189591503453e+01	-1.082465028081e+00	6.174450314549e-02
6.054732146085e-01	-5.253132808494e+01	-1.080231460059e+00	6.195337273179e-02
6.056066669371e-01	-5.316674113581e+01	-1.077997892034e+00	6.216224231825e-02
6.057401192656e-01	-5.380215418621e+01	-1.075764324012e+00	6.237111190455e-02
6.058735715942e-01	-5.443756723709e+01	-1.073530755988e+00	6.257998149100e-02
6.060070239227e-01	-5.507298028749e+01	-1.071297187966e+00	6.278885107730e-02
6.061404762513e-01	-5.570839333837e+01	-1.069063619942e+00	6.299772066376e-02
6.062739285798e-01	-5.634380638877e+01	-1.066830051919e+00	6.320659025007e-02
6.064073809083e-01	-5.697921943918e+01	-1.064596483897e+00	6.341545983637e-02
6.065408332369e-01	-5.761463249005e+01	-1.062362915873e+00	6.362432942283e-02
6.066742855654e-01	-5.825004554046e+01	-1.060129347851e+00	6.383319900913e-02
6.068077378940e-01	-5.888545859134e+01	-1.057895779827e+00	6.404206859559e-02
6.069411902225e-01	-5.952087164174e+01	-1.055662211805e+00	6.425093818189e-02
6.070746425511e-01	-6.018701648424e+01	-1.053389950881e+00	6.450874422988e-02
6.072080948796e-01	-6.087737445667e+01	-1.051087204388e+00	6.480510660205e-02
6.073415472082e-01	-6.156773242962e+01	-1.048784457893e+00	6.510146897444e-02
6.074749995367e-01	-6.225809040205e+01	-1.046481711400e+00	6.539783134660e-02
6.076084518652e-01	-6.294844837448e+01	-1.044178964907e+00	6.569419371877e-02
6.077419041938e-01	-6.363880634744e+01	-1.041876218413e+00	6.599055609115e-02
6.078753565223e-01	-6.432916431987e+01	-1.039573471919e+00	6.628691846332e-02
6.080088088509e-01	-6.502314906817e+01	-1.037266159129e+00	6.658905601324e-02
6.081422611794e-01	-6.576845196144e+01	-1.034894234167e+00	6.697291116937e-02
6.082757135080e-01	-6.651375485528e+01	-1.032522309203e+00	6.735676632579e-02
6.084091658365e-01	-6.725905774855e+01	-1.030150384240e+00	6.774062148192e-02
6.085426181651e-01	-6.800436064239e+01	-1.027778459277e+00	6.812447663834e-02
6.086760704936e-01	-6.874966353566e+01	-1.025406534314e+00	6.850833179448e-02
6.088095228222e-01	-6.949496642949e+01	-1.023034609350e+00	6.889218695090e-02
6.089429751507e-01	-7.024026932277e+01	-1.020662684388e+00	6.927604210703e-02
6.090764274792e-01	-7.098557221622e+01	-1.018290759427e+00	6.965989726260e-02
6.092098798078e-01	-7.173087511036e+01	-1.015918834463e+00	7.004375241803e-02
6.093433321363e-01	-7.247617800394e+01	-1.013546909502e+00	7.042760757317e-02
6.094767844649e-01	-7.322148089808e+01	-1.011174984539e+00	7.081146272860e-02
6.096102367934e-01	-7.396678379166e+01	-1.008803059578e+00	7.119531788375e-02
6.097436891220e-01	-7.471208668580e+01	-1.006431134615e+00	7.157917303918e-02
6.098771414505e-01	-7.545738957938e+01	-1.004059209654e+00	7.196302819432e-02
6.100105937791e-01	-7.620720063485e+01	-1.001700494076e+00	7.233238252350e-02
6.101440461076e-01	-7.700929389765e+01	-9.994949708474e-01	7.253356735766e-02
6.102774984361e-01	-7.781138716045e+01	-9.972894476190e-01	7.273475219182e-02
6.104109507647e-01	-7.861348042385e+01	-9.950839243890e-01	7.293593702612e-02
6.105444030932e-01	-7.941557368666e+01	-9.928784011606e-01	7.313712186028e-02
6.106778554218e-01	-8.021766695006e+01	-9.906728779306e-01	7.333830669459e-02
6.108113077503e-01	-8.101976021287e+01	-9.884673547022e-01	7.353949152875e-02
6.109447600789e-01	-8.182185347627e+01	-9.862618314722e-01	7.374067636305e-02
6.110782124074e-01	-8.262394673907e+01	-9.840563082439e-01	7.394186119721e-02
6.112116647360e-01	-8.342604000247e+01	-9.818507850140e-01	7.414304603152e-02
6.113451170645e-01	-8.422813326528e+01	-9.796452617858e-01	7.434423086567e-02
6.114785693931e-01	-8.503022652868e+01	-9.774397385559e-01	7.454541569998e-02
6.116120217216e-01	-8.583231979148e+01	-9.752342153276e-01	7.474660053413e-02
6.117454740501e-01	-8.663441305428e+01	-9.730286920994e-01	7.494778536829e-02
6.118789263787e-01	-8.743650631769e+01	-9.708231688694e-01	7.514897020260e-02
6.120123787072e-01	-8.823850578422e+01	-9.686359564667e-01	7.532754416447e-02
6.121458310358e-01	-8.903958784905e+01	-9.666278385285e-01	7.528496577627e-02
6.122792833643e-01	-8.984066991328e+01	-9.646197205918e-01	7.524238738809e-02
6.124127356929e-01	-9.064175197811e+01	-9.626116026536e-01	7.519980899989e-02
6.125461880214e-01	-9.144283404234e+01	-9.606034847169e-01	7.515723061172e-02
6.126796403500e-01	-9.224391610717e+01	-9.585953667787e-01	7.511465222351e-02
6.128130926785e-01	-9.304499817140e+01	-9.565872488420e-01	7.507207383534e-02
6.129465450070e-01	-9.384608023563e+01	-9.545791309053e-01	7.502949544717e-02
6.130799973356e-01	-9.464655614251e+01	-9.526893465862e-01	7.484079440902e-02
6.132134496641e-01	-9.544662700819e+01	-9.508786339368e-01	7.455445280381e-02
6.133469019927e-01	-9.624669787446e+01	-9.490679212861e-01	7.426811119838e-02
6.134803543212e-01	-9.704676874014e+01	-9.472572086367e-01	7.398176959316e-02
6.136138066498e-01	-9.784683960642e+01	-9.454464959859e-01	7.369542798773e-02
6.137472589783e-01	-9.864691047210e+01	-9.436357833365e-01	7.340908638251e-02
6.138807113069e-01	-9.944698133838e+01	-9.418250706858e-01	7.312274477708e-02
6.140141636354e-01	-1.002470522040e+02	-9.400143580366e-01	7.283640317154e-02
6.141476159640e-01	-1.010471230700e+02	-9.382036453881e-01	7.255006156307e-02
6.142810682925e-01	-1.018471939353e+02	-9.363929327410e-01	7.226371995482e-02
6.144145206210e-01	-1.026472648007e+02	-9.345822200938e-01	7.197737834656e-02
6.145479729496e-01	-1.034473356666e+02	-9.327715074453e-01	7.169103673810e-02
6.146814252781e-01	-1.042474065320e+02	-9.309607947982e-01	7.140469512984e-02
6.148148776067e-01	-1.050474773979e+02	-9.291500821496e-01	7.111835352137e-02
6.149483299352e-01	-1.058475482633e+02	-9.273393695025e-01	7.083201191312e-02
6.150817822638e-01	-1.066103501253e+02	-9.257810818901e-01	7.020214786739e-02
6.152152345923e-01	-1.073496054161e+02	-9.243822765109e-01	6.935524621820e-02
6.153486869209e-01	-1.080888607075e+02	-9.229834711306e-01	6.850834456838e-02
6.154821392494e-01	-1.088281159983e+02	-9.215846657513e-01	6.766144291918e-02
6.156155915779e-01	-1.095673712892e+02	-9.201858603721e-01	6.681454126999e-02
6.157490439065e-01	-1.103066265805e+02	-9.187870549918e-01	6.596763962016e-02
6.158824962350e-01	-1.110458818714e+02	-9.173882496125e-01	6.512073797097e-02
6.160159485636e-01	-1.117851371628e+02	-9.159894442322e-01	6.427383632115e-02
6.161494008921e-01	-1.125243924536e+02	-9.145906388530e-01	6.342693467196e-02
6.162828532207e-01	-1.132636477450e+02	-9.131918334727e-01	6.258003302213e-02
6.164163055492e-01	-1.140029030358e+02	-9.117930280934e-01	6.173313137294e-02
6.165497578778e-01	-1.147421583272e+02	-9.103942227131e-01	6.088622972312e-02
6.166832102063e-01	-1.154814136180e+02	-9.089954173339e-01	6.003932807393e-02
6.168166625349e-01	-1.162206689094e+02	-9.075966119536e-01	5.919242642411e-02
6.169501148634e-01	-1.169599242002e+02	-9.061978065744e-01	5.834552477492e-02
6.170835671919e-01	-1.176635091993e+02	-9.048572086680e-01	5.738812860348e-02
6.172170195205e-01	-1.183458009456e+02	-9.035513575036e-01	5.636477312105e-02
6.173504718490e-01	-1.190280926915e+02	-9.022455063402e-01	5.534141763939e-02
6.174839241776e-01	-1.197103844378e+02	-9.009396551758e-01	5.431806215696e-02
6.176173765061e-01	-1.203926761837e+02	-8.996338040123e-01	5.329470667530e-02
6.177508288347e-01	-1.210749679301e+02	-8.983279528479e-01	5.227135119286e-02
6.178842811632e-01	-1.217572596759e+02	-8.970221016845e-01	5.124799571120e-02
6.180177334918e-01	-1.224319819587e+02	-8.957286025173e-01	5.020119258602e-02
6.181511858203e-01	-1.230573101608e+02	-8.945157055677e-01	4.900138327571e-02
6.182846381488e-01	-1.236826383630e+02	-8.933028086181e-01	4.780157396540e-02
6.184180904774e-01	-1.243079665655e+02	-8.920899116676e-01	4.660176465419e-02
6.185515428059e-01	-1.249332947677e+02	-8.908770147181e-01	4.540195534388e-02
6.186849951345e-01	-1.255586229702e+02	-8.896641177676e-01	4.420214603267e-02
6.188184474630e-01	-1.261839511723e+02	-8.884512208180e-01	4.300233672236e-02
6.189518997916e-01	-1.268092793749e+02	-8.872383238675e-01	4.180252741115e-02
6.190853521201e-01	-1.274346075765e+02	-8.860254269172e-01	4.060271810093e-02
6.192188044487e-01	-1.280599357782e+02	-8.848125299657e-01	3.940290878986e-02
6.193522567772e-01	-1.286852639795e+02	-8.835996330151e-01	3.820309947969e-02
6.194857091057e-01	-1.293105921808e+02	-8.823867360645e-01	3.700329016952e-02
6.196191614343e-01	-1.299359203825e+02	-8.811738391129e-01	3.580348085846e-02
6.197526137628e-01	-1.305612485838e+02	-8.799609421623e-01	3.460367154829e-02
6.198860660914e-01	-1.311865767855e+02	-8.787480452108e-01	3.340386223722e-02
6.200195184199e-01	-1.317890425458e+02	-8.775072237045e-01	3.220785152307e-02
6.201529707485e-01	-1.322580545088e+02	-8.761033995673e-01	3.103401416501e-02
6.202864230770e-01	-1.327270664714e+02	-8.746995754312e-01	2.986017680783e-02
6.204198754056e-01	-1.331960784343e+02	-8.732957512940e-01	2.868633944977e-02
6.205533277341e-01	-1.336650903969e+02	-8.718919271579e-01	2.751250209259e-02
6.206867800627e-01	-1.341341023599e+02	-8.704881030207e-01	2.633866473453e-02
6.208202323912e-01	-1.346031143224e+02	-8.690842788845e-01	2.516482737735e-02
6.209536847197e-01	-1.350721262850e+02	-8.676804547484e-01	2.399099002017e-02
6.210871370483e-01	-1.355411382480e+02	-8.662766306112e-01	2.281715266211e-02
6.212205893768e-01	-1.360101502106e+02	-8.648728064751e-01	2.164331530493e-02
6.213540417054e-01	-1.364791621735e+02	-8.634689823379e-01	2.046947794687e-02
6.214874940339e-01	-1.369481741361e+02	-8.620651582017e-01	1.929564058969e-02
6.216209463625e-01	-1.374171860991e+02	-8.606613340645e-01	1.812180323163e-02
6.217543986910e-01	-1.378861980617e+02	-8.592575099284e-01	1.694796587445e-02
6.218878510196e-01	-1.383552100246e+02	-8.578536857912e-01	1.577412851639e-02
6.220213033481e-01	-1.388095322191e+02	-8.564058883864e-01	1.462989808891e-02
6.221547556766e-01	-1.391865218507e+02	-8.547265988602e-01	1.364152987437e-02
6.222882080052e-01	-1.395635114824e+02	-8.530473093327e-01	1.265316165909e-02
6.224216603337e-01	-1.399405011139e+02	-8.513680198065e-01	1.166479344455e-02
6.225551126623e-01	-1.403174907457e+02	-8.496887302790e-01	1.067642522927e-02
6.226885649908e-01	-1.406944803772e+02	-8.480094407528e-01	9.688057014733e-03
6.228220173194e-01	-1.410714700090e+02	-8.463301512253e-01	8.699688799455e-03
6.229554696479e-01	-1.414484596405e+02	-8.446508616991e-01	7.711320584916e-03
6.230889219765e-01	-1.417641329395e+02	-8.427880240336e-01	6.846534195228e-03
6.232223743050e-01	-1.420491002419e+02	-8.408332691233e-01	6.043635119305e-03
6.233558266336e-01	-1.423340675446e+02	-8.388785142115e-01	5.240736042780e-03
6.234892789621e-01	-1.426190348470e+02	-8.369237593012e-01	4.437836966857e-03
6.236227312906e-01	-1.429040021494e+02	-8.349690043908e-01	3.634937890934e-03
6.237561836192e-01	-1.431889694521e+02	-8.330142494791e-01	2.832038814409e-03
6.238896359477e-01	-1.434739367545e+02	-8.310594945687e-01	2.029139738486e-03
6.240230882763e-01	-1.437589040570e+02	-8.291047396563e-01	1.226240662429e-03
6.241565406048e-01	-1.440438713583e+02	-8.271499847419e-01	4.233415892115e-04
6.242899929334e-01	-1.443288386599e+02	-8.251952298261e-01	-3.795574846086e-04
6.244234452619e-01	-1.446138059613e+02	-8.232404749117e-01	-1.182456557826e-03
6.245568975905e-01	-1.448987732629e+02	-8.212857199959e-01	-1.985355631646e-03
6.246903499190e-01	-1.451837405642e+02	-8.193309650816e-01	-2.788254704864e-03
6.248238022475e-01	-1.454687078656e+02	-8.173762101672e-01	-3.591153778082e-03
6.249572545761e-01	-1.457536751672e+02	-8.154214552514e-01	-4.394052851902e-03
6.250907069046e-01	-1.459063452113e+02	-8.129628259645e-01	-4.858365371676e-03
6.252241592332e-01	-1.459966704720e+02	-8.102667470158e-01	-5.163119743183e-03
6.253576115617e-01	-1.460869957325e+02	-8.075706680690e-01	-5.467874114462e-03
6.254910638903e-01	-1.461773209931e+02	-8.048745891203e-01	-5.772628485968e-03
6.256245162188e-01	-1.462676462537e+02	-8.021785101735e-01	-6.077382857247e-03
6.257579685474e-01	-1.463579715143e+02	-7.994824312247e-01	-6.382137228753e-03
6.258914208759e-01	-1.464482967748e+02	-7.967863522780e-01	-6.686891600032e-03
6.260248732045e-01	-1.465386220354e+02	-7.940902733292e-01	-6.991645971538e-03
6.261583255330e-01	-1.466289472960e+02	-7.913941943825e-01	-7.296400342815e-03
6.262917778615e-01	-1.467192725566e+02	-7.886981154357e-01	-7.601154714092e-03
6.264252301901e-01	-1.468095978172e+02	-7.860020364870e-01	-7.905909085598e-03
6.265586825186e-01	-1.468999230778e+02	-7.833059575402e-01	-8.210663456875e-03
6.266921348472e-01	-1.469902483384e+02	-7.806098785915e-01	-8.515417828380e-03
6.268255871757e-01	-1.470805735989e+02	-7.779137996447e-01	-8.820172199657e-03
