# time [ns]	Wlong [V/pC]	Wxdip [V/pC.mm]	Wydip [V/pC.mm]
3.090000000000000e-01	1.771980412651000e-03	-2.413512301346000e-02	2.673375995418000e-03
3.100000000000000e-01	-8.637596845259000e-04	-2.412311598975000e-02	2.686385138765000e-03
3.110000000000000e-01	-3.449235294352000e-03	-2.406423737266000e-02	2.664943402499000e-03
3.120000000000000e-01	-6.034710904179000e-03	-2.400535875558000e-02	2.643501666233000e-03
3.130000000000000e-01	-7.842877368603000e-03	-2.391800974201000e-02	2.610138565018000e-03
3.140000000000000e-01	-8.873734704480000e-03	-2.380219033257000e-02	2.564854099112000e-03
3.150000000000000e-01	-9.904592028799000e-03	-2.368637092270000e-02	2.519569633208000e-03
3.160000000000000e-01	-8.803555947325001e-03	-2.349044400179000e-02	2.474760912409000e-03
3.170000000000000e-01	-7.702519865851000e-03	-2.329451708087000e-02	2.429952191610000e-03
3.180000000000000e-01	-5.870681738613000e-03	-2.304757258072000e-02	2.397223560819000e-03
3.190000000000000e-01	-3.308041581460000e-03	-2.274961050244000e-02	2.376575019774000e-03
3.200000000000000e-01	-7.454014245625999e-04	-2.245164842357000e-02	2.355926478910000e-03
3.210000000000000e-01	1.769986026455000e-03	-2.204469880592000e-02	2.368739941239000e-03
3.220000000000000e-01	4.285373477473000e-03	-2.163774918826000e-02	2.381553403568000e-03
3.230000000000000e-01	6.048181447363000e-03	-2.118289812983000e-02	2.405968132607000e-03
3.240000000000000e-01	7.058409952444000e-03	-2.068014563167000e-02	2.441984128104000e-03
3.250000000000000e-01	8.068638446325001e-03	-2.017739313313000e-02	2.478000123600000e-03
3.260000000000000e-01	7.012799505539000e-03	-1.960587383148000e-02	2.513662198443000e-03
3.270000000000000e-01	5.956960564753000e-03	-1.903435452982000e-02	2.549324273286000e-03
3.280000000000000e-01	4.192124817204000e-03	-1.844193713468000e-02	2.573328324638000e-03
3.290000000000000e-01	1.718292278266000e-03	-1.782862164650000e-02	2.585674352753000e-03
3.300000000000000e-01	-7.555402604329000e-04	-1.721530615817000e-02	2.598020380691000e-03
3.310000000000000e-01	-3.185327170789000e-03	-1.657373753289000e-02	2.578015035600000e-03
3.320000000000000e-01	-5.615114081144000e-03	-1.593216890762000e-02	2.558009690508000e-03
3.330000000000000e-01	-7.315774997613000e-03	-1.527399569647000e-02	2.526793409534000e-03
3.340000000000000e-01	-8.287309936007001e-03	-1.459921789981000e-02	2.484366192922000e-03
3.350000000000000e-01	-9.258844863538000e-03	-1.392444010288000e-02	2.441938976313000e-03
3.360000000000000e-01	-8.226723099415001e-03	-1.319901786879000e-02	2.399927273403000e-03
3.370000000000000e-01	-7.194601335291000e-03	-1.247359563470000e-02	2.357915570494000e-03
3.380000000000000e-01	-5.474304024130000e-03	-1.171460670336000e-02	2.327251276814000e-03
3.390000000000000e-01	-3.065831180855000e-03	-1.092205107549000e-02	2.307934392118000e-03
3.400000000000000e-01	-6.573583378055000e-04	-1.012949544725000e-02	2.288617507593000e-03
3.410000000000000e-01	1.709401382820000e-03	-9.267161110430000e-03	2.300775881641000e-03
3.420000000000000e-01	4.076161103445000e-03	-8.404826773607999e-03	2.312934255689000e-03
3.430000000000000e-01	5.735528200136000e-03	-7.515631512791000e-03	2.336018701787000e-03
3.440000000000000e-01	6.687502688232000e-03	-6.599575328560000e-03	2.370029219697000e-03
3.450000000000000e-01	7.639477165781000e-03	-5.683519144195000e-03	2.404039737606000e-03
3.460000000000000e-01	6.645916990736000e-03	-4.742588870122000e-03	2.437738496214000e-03
3.470000000000000e-01	5.652356815691000e-03	-3.801658596050000e-03	2.471437254823000e-03
3.480000000000000e-01	3.989930398693000e-03	-2.862552423526000e-03	2.494160715255000e-03
3.490000000000000e-01	1.658637754246000e-03	-1.925270352511000e-03	2.505908877750000e-03
3.500000000000000e-01	-6.726548899891000e-04	-9.879882816007000e-04	2.517657040080000e-03
3.510000000000000e-01	-2.965040933388000e-03	-6.992770842311999e-05	2.498912252214000e-03
3.520000000000000e-01	-5.257426976786000e-03	8.481328647544000e-04	2.480167464349000e-03
3.530000000000000e-01	-6.863235832593000e-03	1.757686268156000e-03	2.450842325953000e-03
3.540000000000000e-01	-7.782467515696000e-03	2.658732501965000e-03	2.410936837256000e-03
3.550000000000000e-01	-8.701699188554001e-03	3.559778735760000e-03	2.371031348561000e-03
3.560000000000000e-01	-7.730932139616000e-03	4.458171817257000e-03	2.331491441795000e-03
3.570000000000000e-01	-6.760165090679000e-03	5.356564898754000e-03	2.291951535029000e-03
3.580000000000000e-01	-5.139136937407000e-03	6.260571880671000e-03	2.263110173044000e-03
3.590000000000000e-01	-2.867847693902000e-03	7.170192762888000e-03	2.244967355609000e-03
3.600000000000000e-01	-5.965584505971000e-04	8.079813645172001e-03	2.226824538334000e-03
3.610000000000000e-01	1.637686004623000e-03	9.001895054380000e-03	2.238393019286000e-03
3.620000000000000e-01	3.871930459843000e-03	9.923976463588001e-03	2.249961500237000e-03
3.630000000000000e-01	5.438874386186000e-03	1.084427852008000e-02	2.271855170993000e-03
3.640000000000000e-01	6.338517798122000e-03	1.176280122390000e-02	2.304074031328000e-03
3.650000000000000e-01	7.238161200093000e-03	1.268132392756000e-02	2.336292891661000e-03
3.660000000000000e-01	6.299564199836000e-03	1.356857926708000e-02	2.368235365304000e-03
3.670000000000000e-01	5.360967199580000e-03	1.445583460660000e-02	2.400177838947000e-03
3.680000000000000e-01	3.789363568433000e-03	1.531394966177000e-02	2.421752255554000e-03
3.690000000000000e-01	1.584753320123000e-03	1.614292443322000e-02	2.432958615349000e-03
3.700000000000000e-01	-6.198569279986000e-04	1.697189920428000e-02	2.444164974989000e-03
3.710000000000000e-01	-2.789818693170000e-03	1.772821844496000e-02	2.426534978384000e-03
3.720000000000000e-01	-4.959780458342000e-03	1.848453768564000e-02	2.408904981780000e-03
3.730000000000000e-01	-6.480996815917000e-03	1.920595663069000e-02	2.381258110574000e-03
3.740000000000000e-01	-7.353467779963000e-03	1.989247528087000e-02	2.343594364983000e-03
3.750000000000000e-01	-8.225938734313000e-03	2.057899393075000e-02	2.305930619395000e-03
3.760000000000000e-01	-7.309812866498000e-03	2.121049475688000e-02	2.268590625924000e-03
3.770000000000000e-01	-6.393686998683000e-03	2.184199558301000e-02	2.231250632453000e-03
3.780000000000000e-01	-4.861229089688000e-03	2.245336616379000e-02	2.204030529782000e-03
3.790000000000000e-01	-2.712439152879000e-03	2.304460649964000e-02	2.186930317692000e-03
3.800000000000000e-01	-5.636492162496999e-04	2.363584683530000e-02	2.169830105754000e-03
3.810000000000000e-01	1.552093139354000e-03	2.419001887300000e-02	2.180864524788000e-03
3.820000000000000e-01	3.667835494957000e-03	2.474419091070000e-02	2.191898943823000e-03
3.830000000000000e-01	5.152100392271000e-03	2.527344345109000e-02	2.212720351164000e-03
3.840000000000000e-01	6.004887844991000e-03	2.577777649470000e-02	2.243328746600000e-03
3.850000000000000e-01	6.857675288266000e-03	2.628210953791000e-02	2.273937142035000e-03
3.860000000000000e-01	5.968362682253000e-03	2.671309862793000e-02	2.304299107234000e-03
3.870000000000000e-01	5.079050076240000e-03	2.714408771794000e-02	2.334661072434000e-03
3.880000000000000e-01	3.588973336958000e-03	2.752713852304000e-02	2.355198593823000e-03
3.890000000000000e-01	1.498132477436000e-03	2.786225104425000e-02	2.365911671615000e-03
3.900000000000000e-01	-5.927083819185000e-04	2.819736356489000e-02	2.376624749258000e-03
3.910000000000000e-01	-2.652450756052000e-03	2.842634693511000e-02	2.359987408365000e-03
3.920000000000000e-01	-4.712193130185000e-03	2.865533030532000e-02	2.343350067472000e-03
3.930000000000000e-01	-6.157043863604000e-03	2.883443815270000e-02	2.317202381850000e-03
3.940000000000000e-01	-6.987002969643000e-03	2.896367047832000e-02	2.281544351707000e-03
3.950000000000000e-01	-7.816962066478000e-03	2.909290280350000e-02	2.245886321566000e-03
3.960000000000000e-01	-6.949347078210000e-03	2.914035672114000e-02	2.210516668380000e-03
3.970000000000000e-01	-6.081732089942000e-03	2.918781063878000e-02	2.175147015194000e-03
3.980000000000000e-01	-4.628325488833000e-03	2.920347671945000e-02	2.149377995592000e-03
3.990000000000000e-01	-2.589127287584000e-03	2.918735496384000e-02	2.133209609364000e-03
4.000000000000000e-01	-5.499290864963000e-04	2.917123320793000e-02	2.117041223282000e-03
4.010000000000000e-01	1.459670594234000e-03	2.909897385705000e-02	2.127589760138000e-03
4.020000000000000e-01	3.469270274963000e-03	2.902671450616000e-02	2.138138296994000e-03
4.030000000000000e-01	4.879590108443000e-03	2.892260827198000e-02	2.157988976931000e-03
4.040000000000000e-01	5.690630107667000e-03	2.878665515518000e-02	2.187141799748000e-03
4.050000000000000e-01	6.501670097916000e-03	2.865070203794000e-02	2.216294622564000e-03
4.060000000000000e-01	5.657238628052000e-03	2.843341714673000e-02	2.245226599505000e-03
4.070000000000000e-01	4.812807158189000e-03	2.821613225553000e-02	2.274158576447000e-03
4.080000000000000e-01	3.396750248192000e-03	2.794986171729000e-02	2.293755593903000e-03
4.090000000000000e-01	1.409067910458000e-03	2.763460553308000e-02	2.304017652077000e-03
4.100000000000000e-01	-5.786144271227000e-04	2.731934934831000e-02	2.314279710110000e-03
4.110000000000000e-01	-2.538199726517000e-03	2.690120070096000e-02	2.298531703860000e-03
4.120000000000000e-01	-4.497785025912000e-03	2.648305205362000e-02	2.282783697610000e-03
4.130000000000000e-01	-5.872960573890000e-03	2.601891500581000e-02	2.257983143373000e-03
4.140000000000000e-01	-6.663726383126000e-03	2.550878955855000e-02	2.224130041347000e-03
4.150000000000000e-01	-7.454492183605000e-03	2.499866411090000e-02	2.190276939323000e-03
4.160000000000000e-01	-6.629867162613000e-03	2.441850531446000e-02	2.156682046004000e-03
4.170000000000000e-01	-5.805242141621000e-03	2.383834651803000e-02	2.123087152686000e-03
4.180000000000000e-01	-4.422474078791000e-03	2.323423547935000e-02	2.098624332221000e-03
4.190000000000000e-01	-2.481562986226000e-03	2.260617219895000e-02	2.083293584412000e-03
4.200000000000000e-01	-5.406518938057999e-04	2.197810891835000e-02	2.067962836740000e-03
4.210000000000000e-01	1.373630769653000e-03	2.131394712649000e-02	2.078067371337000e-03
4.220000000000000e-01	3.287913433111000e-03	2.064978533464000e-02	2.088171905935000e-03
4.230000000000000e-01	4.631996105532000e-03	1.996627568313000e-02	2.107139531958000e-03
4.240000000000000e-01	5.405878799281000e-03	1.926341817237000e-02	2.134970249215000e-03
4.250000000000000e-01	6.179761484481000e-03	1.856056066133000e-02	2.162800966471000e-03
4.260000000000000e-01	5.376600127567000e-03	1.780663280095000e-02	2.190432852216000e-03
4.270000000000000e-01	4.573438770653000e-03	1.705270494056000e-02	2.218064737960000e-03
4.280000000000000e-01	3.225096057732000e-03	1.626742285573000e-02	2.236804716626000e-03
4.290000000000000e-01	1.331572000625000e-03	1.545078654714000e-02	2.246652788408000e-03
4.300000000000000e-01	-5.619520563437000e-04	1.463415023821000e-02	2.256500860055000e-03
4.310000000000000e-01	-2.429973482861000e-03	1.375409267594000e-02	2.241554027327000e-03
4.320000000000000e-01	-4.297994909379000e-03	1.287403511367000e-02	2.226607194600000e-03
4.330000000000000e-01	-5.609215747538000e-03	1.196932850823000e-02	2.203023583656000e-03
4.340000000000000e-01	-6.363636009413000e-03	1.103997286017000e-02	2.170803194682000e-03
4.350000000000000e-01	-7.118056262935000e-03	1.011061721198000e-02	2.138582805709000e-03
4.360000000000000e-01	-6.331697387668000e-03	9.156324403577000e-03	2.106594702590000e-03
4.370000000000000e-01	-5.545338512402000e-03	8.202031595177999e-03	2.074606599471000e-03
4.380000000000000e-01	-4.226005692625000e-03	7.247389219946000e-03	2.051325625560000e-03
4.390000000000000e-01	-2.373698939895000e-03	6.292397277890000e-03	2.036751780669000e-03
4.400000000000000e-01	-5.213921872953000e-04	5.337405335907000e-03	2.022177935909000e-03
4.410000000000000e-01	1.306821242471000e-03	4.395774125316000e-03	2.031875105177000e-03
4.420000000000000e-01	3.135034672237000e-03	3.454142914724000e-03	2.041572274445000e-03
4.430000000000000e-01	4.419421394450000e-03	2.519167717701000e-03	2.059733080394000e-03
4.440000000000000e-01	5.159981420902000e-03	1.590848534101000e-03	2.086357522839000e-03
4.450000000000000e-01	5.900541439191000e-03	6.625293505213001e-04	2.112981965283000e-03
4.460000000000000e-01	5.135354613651000e-03	-2.622537918069000e-04	2.139426648443000e-03
4.470000000000000e-01	4.370167788110000e-03	-1.187036934135000e-03	2.165871331603000e-03
4.480000000000000e-01	3.083886074741000e-03	-2.114795768871000e-03	2.183827032444000e-03
4.490000000000000e-01	1.276509484842000e-03	-3.045530295949000e-03	2.193293751151000e-03
4.500000000000000e-01	-5.308671049298000e-04	-3.976264823056000e-03	2.202760469729000e-03
4.510000000000000e-01	-2.315038403402000e-03	-4.912426652534000e-03	2.188539000956000e-03
4.520000000000000e-01	-4.099209701874000e-03	-5.848588482011000e-03	2.174317532184000e-03
4.530000000000000e-01	-5.351723530648000e-03	-6.780326309980000e-03	2.151838557396000e-03
4.540000000000000e-01	-6.072579901252000e-03	-7.707640136536000e-03	2.121102076773000e-03
4.550000000000000e-01	-6.793436263872000e-03	-8.634953962915999e-03	2.090365596151000e-03
4.560000000000000e-01	-6.041590062603000e-03	-9.529779732752999e-03	2.059838971581000e-03
4.570000000000000e-01	-5.289743861334000e-03	-1.042460550259000e-02	2.029312347012000e-03
4.580000000000000e-01	-4.027949532907000e-03	-1.129163477427000e-02	2.007105704599000e-03
4.590000000000000e-01	-2.256207088381000e-03	-1.213086754841000e-02	1.993219044164000e-03
4.600000000000000e-01	-4.844646439741000e-04	-1.297010032218000e-02	1.979332383854000e-03
4.610000000000000e-01	1.265329890100000e-03	-1.374078853125000e-02	1.988654421853000e-03
4.620000000000000e-01	3.015124424175000e-03	-1.451147674033000e-02	1.997976459853000e-03
4.630000000000000e-01	4.245104889990000e-03	-1.524837767847000e-02	2.015397150558000e-03
4.640000000000000e-01	4.955271298819000e-03	-1.595149134643000e-02	2.040916493793000e-03
4.650000000000000e-01	5.665437699837000e-03	-1.665460501407000e-02	2.066435837027000e-03
4.660000000000000e-01	4.934927022227000e-03	-1.730085158796000e-02	2.091792049509000e-03
4.670000000000000e-01	4.204416344616000e-03	-1.794709816186000e-02	2.117148261991000e-03
4.680000000000000e-01	2.974829282574000e-03	-1.857034028635000e-02	2.134383503653000e-03
4.690000000000000e-01	1.246165846923000e-03	-1.917057796193000e-02	2.143497774671000e-03
4.700000000000000e-01	-4.824975886142000e-04	-1.977081563727000e-02	2.152612045566000e-03
4.710000000000000e-01	-2.190023268936000e-03	-2.032673097994000e-02	2.139050297747000e-03
4.720000000000000e-01	-3.897548949258000e-03	-2.088264632261000e-02	2.125488549928000e-03
4.730000000000000e-01	-5.096419383305000e-03	-2.141085398671000e-02	2.104016672628000e-03
4.740000000000000e-01	-5.786634582107000e-03	-2.191135397284000e-02	2.074634666017000e-03
4.750000000000000e-01	-6.476849773263000e-03	-2.241185395856000e-02	2.045252659407000e-03
4.760000000000000e-01	-5.756740639597000e-03	-2.283723425729000e-02	2.016060979366000e-03
4.770000000000000e-01	-5.036631505931000e-03	-2.326261455601000e-02	1.986869299326000e-03
4.780000000000000e-01	-3.827724493934000e-03	-2.364100382363000e-02	1.965643421586000e-03
4.790000000000000e-01	-2.130019614204000e-03	-2.397240206114000e-02	1.952383345973000e-03
4.800000000000000e-01	-4.323147345830000e-04	-2.430380029810000e-02	1.939123270481000e-03
4.810000000000000e-01	1.245259981254000e-03	-2.453238889401000e-02	1.948098695228000e-03
4.820000000000000e-01	2.922834697092000e-03	-2.476097748993000e-02	1.957074119975000e-03
4.830000000000000e-01	4.102548723464000e-03	-2.494056211622000e-02	1.973813404136000e-03
4.840000000000000e-01	4.784402071168000e-03	-2.507114277396000e-02	1.998316547544000e-03
4.850000000000000e-01	5.466255411385000e-03	-2.520172343124000e-02	2.022819690952000e-03
4.860000000000000e-01	4.767055897661000e-03	-2.524869941523000e-02	2.047174280897000e-03
4.870000000000000e-01	4.067856383936000e-03	-2.529567539923000e-02	2.071528870842000e-03
4.880000000000000e-01	2.889788375713000e-03	-2.530824363046000e-02	2.088099934659000e-03
4.890000000000000e-01	1.232851883374000e-03	-2.528640410967000e-02	2.096887472516000e-03
4.900000000000000e-01	-4.240846088604000e-04	-2.526456458853000e-02	2.105675010255000e-03
4.910000000000000e-01	-2.061745500532000e-03	-2.518010930295000e-02	2.092715765378000e-03
4.920000000000000e-01	-3.699406392204000e-03	-2.509565401736000e-02	2.079756520500000e-03
4.930000000000000e-01	-4.849529875820000e-03	-2.497694325212000e-02	2.059206486789000e-03
4.940000000000000e-01	-5.512115961952000e-03	-2.482397700799000e-02	2.031065664408000e-03
4.950000000000000e-01	-6.174702040748000e-03	-2.467101076341000e-02	2.002924842028000e-03
4.960000000000000e-01	-5.484315194621000e-03	-2.443549442168000e-02	1.974957247145000e-03
4.970000000000000e-01	-4.793928348493000e-03	-2.419997807996000e-02	1.946989652263000e-03
4.980000000000000e-01	-3.634228954375000e-03	-2.391660874454000e-02	1.926662609475000e-03
4.990000000000000e-01	-2.005217022445000e-03	-2.358538641646000e-02	1.913976118616000e-03
5.000000000000000e-01	-3.762050906153000e-04	-2.325416408785000e-02	1.901289627873000e-03
5.010000000000000e-01	1.234245319726000e-03	-2.282375027406000e-02	1.909943796504000e-03
5.020000000000000e-01	2.844695730066000e-03	-2.239333646027000e-02	1.918597965134000e-03
5.030000000000000e-01	3.977445908317000e-03	-2.191813009889000e-02	1.934707794179000e-03
5.040000000000000e-01	4.632495864836000e-03	-2.139813119090000e-02	1.958273283476000e-03
5.050000000000000e-01	5.287545814166000e-03	-2.087813228252000e-02	1.981838772772000e-03
