# t_ns	Wlong_V/pC	Wx_dip_V/pCmm	Wy_dip_V/pCmm
4.537379170529e-02	-6.565077677133e+00	4.364390530613e-02	1.947616099571e-03
4.550724403383e-02	-6.856748757026e+00	4.321791161840e-02	1.379488919354e-03
4.564069636238e-02	-7.168080959850e+00	4.278605443484e-02	8.135204667043e-04
4.577414869092e-02	-7.477193315949e+00	4.234796812613e-02	2.494446446182e-04
4.590760101947e-02	-7.799795235770e+00	4.190329346891e-02	-3.130011107255e-04
4.604105334801e-02	-8.122473597424e+00	4.145167783536e-02	-8.740756993087e-04
4.617450567656e-02	-8.450862525159e+00	4.099277537920e-02	-1.434034229090e-03
4.630795800510e-02	-8.780431573093e+00	4.052624721813e-02	-1.993127890337e-03
4.644141033365e-02	-9.095387279152e+00	4.005176161244e-02	-2.551603832502e-03
4.657486266219e-02	-9.405735154127e+00	3.956899413991e-02	-3.109705043700e-03
4.670831499074e-02	-9.706838959849e+00	3.907762786682e-02	-3.667670232794e-03
4.684176731928e-02	-9.997583738531e+00	3.857735351506e-02	-4.225733714142e-03
4.697521964783e-02	-1.025514931560e+01	3.806786962523e-02	-4.784125295040e-03
4.710867197637e-02	-1.050285495537e+01	3.754888271572e-02	-5.343070165871e-03
4.724212430492e-02	-1.072929546902e+01	3.702010743763e-02	-5.902788793011e-03
4.737557663346e-02	-1.092805519707e+01	3.648126672560e-02	-6.463496814508e-03
4.750902896201e-02	-1.111161940524e+01	3.593209194436e-02	-7.025404938568e-03
4.764248129055e-02	-1.125725024138e+01	3.537232303099e-02	-7.588718844869e-03
4.777593361910e-02	-1.137995571557e+01	3.480170863291e-02	-8.153639088720e-03
4.790938594764e-02	-1.147658487534e+01	3.422000624142e-02	-8.720361008110e-03
4.804283827619e-02	-1.155245773146e+01	3.362698232085e-02	-9.289074633639e-03
4.817629060473e-02	-1.159723396606e+01	3.302241243323e-02	-9.859964601376e-03
4.830974293328e-02	-1.162620640137e+01	3.240608135842e-02	-1.043321006865e-02
4.844319526182e-02	-1.163222912961e+01	3.177778320967e-02	-1.100898463279e-02
4.857664759037e-02	-1.160570394519e+01	3.113732154460e-02	-1.158745625283e-02
4.871009991891e-02	-1.158239268836e+01	3.048450947152e-02	-1.216878717422e-02
4.884355224746e-02	-1.153693110613e+01	2.981916975107e-02	-1.275313385650e-02
4.897700457600e-02	-1.147831935403e+01	2.914113489311e-02	-1.334064690400e-02
4.911045690455e-02	-1.140870314282e+01	2.845024724893e-02	-1.393147099956e-02
4.924390923309e-02	-1.133366062881e+01	2.774635909864e-02	-1.452574484128e-02
4.937736156164e-02	-1.126124432997e+01	2.702933273372e-02	-1.512360108232e-02
4.951081389018e-02	-1.118391308240e+01	2.629904053481e-02	-1.572516627366e-02
4.964426621873e-02	-1.111733976649e+01	2.555536504459e-02	-1.633056081004e-02
4.977771854727e-02	-1.105301924465e+01	2.479819903575e-02	-1.693989887887e-02
4.991117087582e-02	-1.099815896934e+01	2.402744557419e-02	-1.755328841219e-02
5.004462320436e-02	-1.095448859909e+01	2.324301807712e-02	-1.817083104171e-02
5.017807553291e-02	-1.093431093973e+01	2.244484036638e-02	-1.879262205695e-02
5.031152786145e-02	-1.092860729197e+01	2.163284671674e-02	-1.941875036632e-02
5.044498019000e-02	-1.094272319803e+01	2.080698189923e-02	-2.004929846140e-02
5.057843251854e-02	-1.098686103626e+01	1.996720121954e-02	-2.068434238414e-02
5.071188484709e-02	-1.104504388495e+01	1.911347055146e-02	-2.132395169721e-02
5.084533717563e-02	-1.114379383936e+01	1.824576636525e-02	-2.196818945732e-02
5.097878950418e-02	-1.126314491956e+01	1.736407575113e-02	-2.261711219161e-02
5.111224183272e-02	-1.140375991179e+01	1.646839643772e-02	-2.327076987707e-02
5.124569416127e-02	-1.158166872909e+01	1.555873680553e-02	-2.392920592296e-02
5.137914648981e-02	-1.178582057597e+01	1.463511589544e-02	-2.459245715623e-02
5.151259881836e-02	-1.200923229261e+01	1.369756341224e-02	-2.526055381000e-02
5.164605114690e-02	-1.225610058178e+01	1.274611972315e-02	-2.593351951492e-02
5.177950347545e-02	-1.253485457662e+01	1.178083585148e-02	-2.661137129360e-02
5.191295580399e-02	-1.282405053485e+01	1.080177346520e-02	-2.729411955792e-02
5.204640813254e-02	-1.313416023683e+01	9.809004860705e-03	-2.798176810936e-02
5.217986046108e-02	-1.345388982279e+01	8.802612941594e-03	-2.867431414217e-02
5.231331278963e-02	-1.378286063457e+01	7.782691192569e-03	-2.937174824953e-02
5.244676511817e-02	-1.412216791459e+01	6.749343648451e-03	-3.007405443252e-02
5.258021744672e-02	-1.446235169854e+01	5.702684858332e-03	-3.078121011200e-02
5.271366977526e-02	-1.480731454721e+01	4.642839844898e-03	-3.149318614338e-02
5.284712210381e-02	-1.514243198248e+01	3.569944058933e-03	-3.220994683411e-02
5.298057443235e-02	-1.547929853324e+01	2.484143329049e-03	-3.293144996412e-02
5.311402676090e-02	-1.580108355567e+01	1.385593806656e-03	-3.365764680887e-02
5.324747908944e-02	-1.611602452273e+01	2.744619062094e-04	-3.438848216534e-02
5.338093141799e-02	-1.642032382227e+01	-8.490757592301e-04	-3.512389438060e-02
5.351438374653e-02	-1.670654964119e+01	-1.984832447092e-03	-3.586381538320e-02
5.364783607508e-02	-1.698120901277e+01	-3.132611359010e-03	-3.660817071718e-02
5.378128840362e-02	-1.723439390561e+01	-4.292205719114e-03	-3.735687957873e-02
5.391474073217e-02	-1.747920117003e+01	-5.463398856865e-03	-3.810985485554e-02
5.404819306071e-02	-1.769779159082e+01	-6.645964294378e-03	-3.886700316868e-02
5.418164538926e-02	-1.791019077992e+01	-7.839665838209e-03	-3.962822491707e-02
5.431509771780e-02	-1.810128282865e+01	-9.044257675541e-03	-4.039341432451e-02
5.444855004635e-02	-1.827040051754e+01	-1.025948447473e-02	-4.116245948919e-02
5.458200237489e-02	-1.843630819583e+01	-1.148508149017e-02	-4.193524243567e-02
5.471545470344e-02	-1.857816557105e+01	-1.272077467139e-02	-4.271163916936e-02
5.484890703198e-02	-1.871945122016e+01	-1.396628077641e-02	-4.349151973332e-02
5.498235936053e-02	-1.884455305232e+01	-1.522130748920e-02	-4.427474826752e-02
5.511581168907e-02	-1.895813012900e+01	-1.648555354126e-02	-4.506118307040e-02
5.524926401762e-02	-1.906783325641e+01	-1.775870883723e-02	-4.585067666273e-02
5.538271634616e-02	-1.917194465849e+01	-1.904045458448e-02	-4.664307585380e-02
5.551616867471e-02	-1.927194047449e+01	-2.033046342667e-02	-4.743822180974e-02
5.564962100325e-02	-1.936842599607e+01	-2.162839958107e-02	-4.823595012417e-02
5.578307333180e-02	-1.946979983578e+01	-2.293391897977e-02	-4.903609089092e-02
5.591652566034e-02	-1.956400783535e+01	-2.424666941460e-02	-4.983846877890e-02
5.604997798889e-02	-1.966582134135e+01	-2.556629068564e-02	-5.064290310910e-02
5.618343031743e-02	-1.976329628697e+01	-2.689241475346e-02	-5.144920793355e-02
5.631688264598e-02	-1.987143623057e+01	-2.822466589479e-02	-5.225719211639e-02
5.645033497452e-02	-1.998412351716e+01	-2.956266086166e-02	-5.306665941686e-02
5.658378730307e-02	-2.008705924219e+01	-3.090600904401e-02	-5.387740857422e-02
5.671723963161e-02	-2.020305885065e+01	-3.225431263546e-02	-5.468923339459e-02
5.685069196016e-02	-2.031493916450e+01	-3.360716680251e-02	-5.550192283961e-02
5.698414428870e-02	-2.042968534155e+01	-3.496415985676e-02	-5.631526111696e-02
5.711759661725e-02	-2.054165325527e+01	-3.632487343030e-02	-5.712902777257e-02
5.725104894579e-02	-2.065279644045e+01	-3.768888265406e-02	-5.794299778468e-02
5.738450127434e-02	-2.075262755102e+01	-3.905575633918e-02	-5.875694165948e-02
5.751795360288e-02	-2.084280257400e+01	-4.042505716112e-02	-5.957062552841e-02
5.765140593143e-02	-2.092634010637e+01	-4.179634184666e-02	-6.038381124719e-02
5.778485825997e-02	-2.098726918533e+01	-4.316916136353e-02	-6.119625649620e-02
5.791831058852e-02	-2.104407903158e+01	-4.454306111267e-02	-6.200771488260e-02
5.805176291706e-02	-2.106801931080e+01	-4.591758112301e-02	-6.281793604375e-02
5.818521524561e-02	-2.107298565862e+01	-4.729225624873e-02	-6.362666575219e-02
5.831866757415e-02	-2.105508074083e+01	-4.866661636885e-02	-6.443364602194e-02
5.845211990270e-02	-2.100159681571e+01	-5.004018658911e-02	-6.523861521621e-02
5.858557223124e-02	-2.092720131866e+01	-5.141248744602e-02	-6.604130815631e-02
5.871902455979e-02	-2.081201050007e+01	-5.278303511307e-02	-6.684145623197e-02
5.885247688833e-02	-2.067293389954e+01	-5.415134160888e-02	-6.763878751278e-02
5.898592921688e-02	-2.049703108047e+01	-5.551691500734e-02	-6.843302686079e-02
5.911938154542e-02	-2.028384023880e+01	-5.687925964956e-02	-6.922389604435e-02
5.925283387397e-02	-2.004116211058e+01	-5.823787635756e-02	-7.001111385292e-02
5.938628620251e-02	-1.976590349710e+01	-5.959226264966e-02	-7.079439621301e-02
5.951973853106e-02	-1.946016307479e+01	-6.094191295739e-02	-7.157345630507e-02
5.965319085960e-02	-1.912489614599e+01	-6.228631884392e-02	-7.234800468137e-02
5.978664318815e-02	-1.876447332127e+01	-6.362496922385e-02	-7.311774938480e-02
5.992009551669e-02	-1.837385406406e+01	-6.495735058432e-02	-7.388239606848e-02
6.005354784524e-02	-1.797032014161e+01	-6.628294720727e-02	-7.464164811629e-02
6.018700017378e-02	-1.753999694664e+01	-6.760124139291e-02	-7.539520676411e-02
6.032045250233e-02	-1.709407442752e+01	-6.891171368409e-02	-7.614277122184e-02
6.045390483087e-02	-1.664297643747e+01	-7.021384309169e-02	-7.688403879611e-02
6.058735715942e-02	-1.617354052108e+01	-7.150710732078e-02	-7.761870501361e-02
6.072080948796e-02	-1.569986999466e+01	-7.279098299759e-02	-7.834646374510e-02
6.085426181651e-02	-1.522112064534e+01	-7.406494589700e-02	-7.906700732993e-02
6.098771414505e-02	-1.473789323976e+01	-7.532847117076e-02	-7.978002670109e-02
6.112116647360e-02	-1.425446113680e+01	-7.658103357601e-02	-8.048521151077e-02
6.125461880214e-02	-1.377310242523e+01	-7.782210770422e-02	-8.118225025635e-02
6.138807113069e-02	-1.329118697251e+01	-7.905116821048e-02	-8.187083040677e-02
6.152152345923e-02	-1.281949644384e+01	-8.026769004280e-02	-8.255063852925e-02
6.165497578778e-02	-1.234861417048e+01	-8.147114867167e-02	-8.322136041636e-02
6.178842811632e-02	-1.187868275989e+01	-8.266102031951e-02	-8.388268121333e-02
6.192188044487e-02	-1.142156104413e+01	-8.383678219004e-02	-8.453428554561e-02
6.205533277341e-02	-1.096593225184e+01	-8.499791269744e-02	-8.517585764653e-02
6.218878510196e-02	-1.051829410312e+01	-8.614389169530e-02	-8.580708148529e-02
6.232223743050e-02	-1.007316934058e+01	-8.727420070506e-02	-8.642764089483e-02
6.245568975905e-02	-9.638404652658e+00	-8.838832314411e-02	-8.703721969994e-02
6.258914208759e-02	-9.212806976414e+00	-8.948574455324e-02	-8.763550184529e-02
6.272259441614e-02	-8.784854054039e+00	-9.056595282349e-02	-8.822217152350e-02
6.285604674468e-02	-8.360850973078e+00	-9.162843842218e-02	-8.879691330309e-02
6.298949907323e-02	-7.949666870590e+00	-9.267269461821e-02	-8.935941225639e-02
6.312295140177e-02	-7.541027557197e+00	-9.369821770636e-02	-8.990935408729e-02
6.325640373032e-02	-7.130993629902e+00	-9.470450723056e-02	-9.044642525879e-02
6.338985605886e-02	-6.737915494476e+00	-9.569106620615e-02	-9.097031312038e-02
6.352330838741e-02	-6.339827146278e+00	-9.665740134083e-02	-9.148070603507e-02
6.365676071595e-02	-5.950392399831e+00	-9.760302325442e-02	-9.197729350627e-02
6.379021304450e-02	-5.567288272415e+00	-9.852744669720e-02	-9.245976630420e-02
6.392366537304e-02	-5.180663811609e+00	-9.943019076681e-02	-9.292781659200e-02
6.405711770159e-02	-4.811985964265e+00	-1.003107791236e-01	-9.338113805138e-02
6.419057003013e-02	-4.443825304567e+00	-1.011687402046e-01	-9.381942600792e-02
6.432402235868e-02	-4.081359133873e+00	-1.020036074349e-01	-9.424237755574e-02
6.445747468722e-02	-3.724992184375e+00	-1.028149194388e-01	-9.464969168180e-02
6.459092701577e-02	-3.375074267637e+00	-1.036022202474e-01	-9.504106938952e-02
6.472437934431e-02	-3.029119952238e+00	-1.043650595054e-01	-9.541621382185e-02
6.485783167286e-02	-2.692939525427e+00	-1.051029926754e-01	-9.577483038377e-02
6.499128400140e-02	-2.366137571530e+00	-1.058155812401e-01	-9.611662686401e-02
6.512473632995e-02	-2.040411748820e+00	-1.065023929024e-01	-9.644131355616e-02
6.525818865849e-02	-1.727424854286e+00	-1.071630017829e-01	-9.674860337899e-02
6.539164098704e-02	-1.411365069594e+00	-1.077969886159e-01	-9.703821199604e-02
6.552509331558e-02	-1.110088946493e+00	-1.084039409419e-01	-9.730985793436e-02
6.565854564413e-02	-8.164713893468e-01	-1.089834532983e-01	-9.756326270248e-02
6.579199797267e-02	-5.204848036969e-01	-1.095351274071e-01	-9.779815090740e-02
6.592545030122e-02	-2.370855937867e-01	-1.100585723605e-01	-9.801425037079e-02
6.605890262976e-02	4.462399243652e-02	-1.105534048031e-01	-9.821129224420e-02
6.619235495831e-02	3.191911719946e-01	-1.110192491120e-01	-9.838901112324e-02
6.632580728685e-02	5.917284252917e-01	-1.114557375733e-01	-9.854714516089e-02
6.645925961539e-02	8.612387186132e-01	-1.118625105562e-01	-9.868543617965e-02
6.659271194394e-02	1.128806782098e+00	-1.122392166842e-01	-9.880362978269e-02
6.672616427248e-02	1.388229186907e+00	-1.125855130025e-01	-9.890147546389e-02
6.685961660103e-02	1.651588653083e+00	-1.129010651433e-01	-9.897872671673e-02
6.699306892957e-02	1.915048494891e+00	-1.131855474869e-01	-9.903514114209e-02
6.712652125812e-02	2.168165798038e+00	-1.134386433203e-01	-9.907048055473e-02
6.725997358666e-02	2.433094885361e+00	-1.136600449920e-01	-9.908451108871e-02
6.739342591521e-02	2.687596477226e+00	-1.138494540639e-01	-9.907700330144e-02
6.752687824375e-02	2.947191739228e+00	-1.140065814592e-01	-9.904773227654e-02
6.766033057230e-02	3.207951940188e+00	-1.141311476073e-01	-9.899647772531e-02
6.779378290084e-02	3.454692514016e+00	-1.142228825849e-01	-9.892302408695e-02
6.792723522939e-02	3.713864194144e+00	-1.142815262536e-01	-9.882716062735e-02
6.806068755793e-02	3.967677796548e+00	-1.143068283935e-01	-9.870868153658e-02
6.819413988648e-02	4.211991921328e+00	-1.142985488341e-01	-9.856738602486e-02
6.832759221502e-02	4.458974378955e+00	-1.142564575801e-01	-9.840307841715e-02
6.846104454357e-02	4.703018149070e+00	-1.141803349344e-01	-9.821556824629e-02
6.859449687211e-02	4.936510382980e+00	-1.140699716167e-01	-9.800467034459e-02
6.872794920066e-02	5.171847232158e+00	-1.139251688788e-01	-9.777020493394e-02
6.886140152920e-02	5.394878598189e+00	-1.137457386152e-01	-9.751199771440e-02
6.899485385775e-02	5.611097446877e+00	-1.135315034703e-01	-9.722987995112e-02
6.912830618629e-02	5.836409364885e+00	-1.132822969415e-01	-9.692368855980e-02
6.926175851484e-02	6.037839952497e+00	-1.129979634778e-01	-9.659326619046e-02
6.939521084338e-02	6.244436533885e+00	-1.126783585754e-01	-9.623846130956e-02
6.952866317193e-02	6.450660547483e+00	-1.123233488673e-01	-9.585912828047e-02
6.966211550047e-02	6.639216716095e+00	-1.119328122112e-01	-9.545512744232e-02
6.979556782902e-02	6.837102386147e+00	-1.115066377706e-01	-9.502632518700e-02
6.992902015756e-02	7.030242608600e+00	-1.110447260939e-01	-9.457259403458e-02
7.006247248611e-02	7.221715852007e+00	-1.105469891880e-01	-9.409381270689e-02
7.019592481465e-02	7.418751736512e+00	-1.100133505876e-01	-9.358986619934e-02
7.032937714320e-02	7.615693586384e+00	-1.094437454210e-01	-9.306064585096e-02
7.046282947174e-02	7.811217107934e+00	-1.088381204708e-01	-9.250604941263e-02
7.059628180029e-02	8.021683862586e+00	-1.081964342307e-01	-9.192598111345e-02
7.072973412883e-02	8.230877134354e+00	-1.075186569576e-01	-9.132035172529e-02
7.086318645738e-02	8.445283270581e+00	-1.068047707193e-01	-9.068907862544e-02
7.099663878592e-02	8.684424752467e+00	-1.060547694384e-01	-9.003208585737e-02
7.113009111447e-02	8.915130530635e+00	-1.052686589310e-01	-8.934930418961e-02
7.126354344301e-02	9.162427182997e+00	-1.044464569413e-01	-8.864067117266e-02
7.139699577156e-02	9.424764292536e+00	-1.035881931717e-01	-8.790613119398e-02
7.153044810010e-02	9.688140506622e+00	-1.026939093085e-01	-8.714563553100e-02
7.166390042865e-02	9.973656402671e+00	-1.017636590432e-01	-8.635914240218e-02
7.179735275719e-02	1.026599807979e+01	-1.007975080886e-01	-8.554661701605e-02
7.193080508574e-02	1.056256075884e+01	-9.979553419201e-02	-8.470803161822e-02
7.206425741428e-02	1.087877392208e+01	-9.875782714189e-02	-8.384336553640e-02
7.219770974283e-02	1.120258849502e+01	-9.768448877171e-02	-8.295260522336e-02
7.233116207137e-02	1.152433807096e+01	-9.657563295841e-02	-8.203574429783e-02
7.246461439992e-02	1.186563795983e+01	-9.543138561663e-02	-8.109278358334e-02
7.259806672846e-02	1.220739769114e+01	-9.425188468841e-02	-8.012373114493e-02
7.273151905701e-02	1.254891034460e+01	-9.303728012839e-02	-7.912860232385e-02
7.286497138555e-02	1.290224556760e+01	-9.178773388454e-02	-7.810741977004e-02
7.299842371410e-02	1.325087570184e+01	-9.050341987438e-02	-7.706021347255e-02
7.313187604264e-02	1.360369413974e+01	-8.918452395675e-02	-7.598702078783e-02
7.326532837119e-02	1.395340163649e+01	-8.783124389912e-02	-7.488788646582e-02
7.339878069973e-02	1.430094306952e+01	-8.644378934042e-02	-7.376286267393e-02
7.353223302828e-02	1.464991450811e+01	-8.502238174948e-02	-7.261200901880e-02
7.366568535682e-02	1.499477113078e+01	-8.356725437898e-02	-7.143539256594e-02
7.379913768537e-02	1.533727281007e+01	-8.207865221511e-02	-7.023308785711e-02
7.393259001391e-02	1.567881696401e+01	-8.055683192268e-02	-6.900517692556e-02
7.406604234246e-02	1.601488178467e+01	-7.900206178601e-02	-6.775174930899e-02
7.419949467100e-02	1.635015894104e+01	-7.741462164543e-02	-6.647290206035e-02
7.433294699955e-02	1.669183878072e+01	-7.579480282940e-02	-6.516873975642e-02
7.446639932809e-02	1.702499148162e+01	-7.414290808241e-02	-6.383937450407e-02
7.459985165664e-02	1.736337204208e+01	-7.245925148858e-02	-6.248492594437e-02
7.473330398518e-02	1.770508892621e+01	-7.074415839099e-02	-6.110552125441e-02
7.486675631373e-02	1.804421210074e+01	-6.899796530686e-02	-5.970129514687e-02
7.500020864227e-02	1.839296958439e+01	-6.722101983846e-02	-5.827238986729e-02
7.513366097082e-02	1.874735852323e+01	-6.541368057994e-02	-5.681895518916e-02
7.526711329936e-02	1.910688026727e+01	-6.357631702003e-02	-5.534114840665e-02
7.540056562791e-02	1.946958774711e+01	-6.170930944062e-02	-5.383913432510e-02
7.553401795645e-02	1.984482639279e+01	-5.981304881131e-02	-5.231308524926e-02
7.566747028500e-02	2.022476331331e+01	-5.788793668001e-02	-5.076318096917e-02
7.580092261354e-02	2.061512700875e+01	-5.593438505946e-02	-4.918960874384e-02
7.593437494209e-02	2.101572113768e+01	-5.395281630993e-02	-4.759256328254e-02
7.606782727063e-02	2.142092670656e+01	-5.194366301795e-02	-4.597224672394e-02
7.620127959918e-02	2.184054031925e+01	-4.990736787129e-02	-4.432886861279e-02
7.633473192772e-02	2.226148386541e+01	-4.784438353002e-02	-4.266264587443e-02
7.646818425627e-02	2.269548868048e+01	-4.575517249394e-02	-4.097380278698e-02
7.660163658481e-02	2.313657930548e+01	-4.364020696625e-02	-3.926257095118e-02
7.673508891336e-02	2.358326677257e+01	-4.149996871354e-02	-3.752918925803e-02
7.686854124190e-02	2.403637109110e+01	-3.933494892226e-02	-3.577390385403e-02
7.700199357045e-02	2.448900777428e+01	-3.714564805153e-02	-3.399696810424e-02
7.713544589899e-02	2.495156330820e+01	-3.493257568254e-02	-3.219864255296e-02
7.726889822754e-02	2.541212160291e+01	-3.269625036445e-02	-3.037919488219e-02
7.740235055608e-02	2.587286528645e+01	-3.043719945694e-02	-2.853889986777e-02
