# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC/m]"
2.308461692338467586e+01	6.746962526465897225e-01
2.312462492498499600e+01	6.758392436433789952e-01
2.316463292658531969e+01	6.769820985028612848e-01
2.320464092818563984e+01	6.781248169948613791e-01
2.324464892978595643e+01	6.792673988892311554e-01
2.328465693138627657e+01	6.804098439558506906e-01
2.332466493298659671e+01	6.815521519646271509e-01
2.336467293458691330e+01	6.826943226854955693e-01
2.340468093618724055e+01	6.838363558884190674e-01
2.344468893778755714e+01	6.849782513433878561e-01
2.348469693938787728e+01	6.861200088204205683e-01
2.352470494098819742e+01	6.872616280895632590e-01
2.356471294258851756e+01	6.884031089208899612e-01
2.360472094418883771e+01	6.895444510845030184e-01
2.364472894578915785e+01	6.906856543505326407e-01
2.368473694738947799e+01	6.918267184891363497e-01
2.372474494898979458e+01	6.929676432705010880e-01
2.376475295059012183e+01	6.941084284648406655e-01
2.380476095219043842e+01	6.952490738423980909e-01
2.384476895379075856e+01	6.963895791734437957e-01
2.388477695539107870e+01	6.975299442282769657e-01
2.392478495699139529e+01	6.986701687772252090e-01
2.396479295859171543e+01	6.998102525906438887e-01
2.400480096019203913e+01	7.009501954389172340e-01
2.404480896179235927e+01	7.020899970924582290e-01
2.408481696339267586e+01	7.032296573217076130e-01
2.412482496499299955e+01	7.043691758971356576e-01
2.416483296659331970e+01	7.055085525892398346e-01
2.420484096819363984e+01	7.066477871685478140e-01
2.424484896979395998e+01	7.077868794056151325e-01
2.428485697139427657e+01	7.089258290710256372e-01
2.432486497299459671e+01	7.100646359353930404e-01
2.436487297459492041e+01	7.112032997693592540e-01
2.440488097619524055e+01	7.123418203435951668e-01
2.444488897779555714e+01	7.134801974288005333e-01
2.448489697939588083e+01	7.146184307957041959e-01
2.452490498099619742e+01	7.157565202150638628e-01
2.456491298259651757e+01	7.168944654576665521e-01
2.460492098419684126e+01	7.180322662943281475e-01
2.464492898579715785e+01	7.191699224958937320e-01
2.468493698739747799e+01	7.203074338332378090e-01
2.472494498899779813e+01	7.214448000772639702e-01
2.476495299059811828e+01	7.225820209989048948e-01
2.480496099219843842e+01	7.237190963691232382e-01
2.484496899379876211e+01	7.248560259589102994e-01
2.488497699539907870e+01	7.259928095392871317e-01
2.492498499699939885e+01	7.271294468813045420e-01
2.496499299859972254e+01	7.282659377560422032e-01
2.500500100020003913e+01	7.294022819346100972e-01
2.504500900180036282e+01	7.305384791881475159e-01
2.508501700340067941e+01	7.316745292878231721e-01
2.512502500500099956e+01	7.328104320048354214e-01
2.516503300660132325e+01	7.339461871104137058e-01
2.520504100820164339e+01	7.350817943758151118e-01
2.524504900980195998e+01	7.362172535723282563e-01
2.528505701140228012e+01	7.373525644712713989e-01
2.532506501300260027e+01	7.384877268439915543e-01
2.536507301460291686e+01	7.396227404618672674e-01
2.540508101620324410e+01	7.407576050963066150e-01
2.544508901780356069e+01	7.418923205187472059e-01
2.548509701940388084e+01	7.430268865006570689e-01
2.552510502100420098e+01	7.441613028135349861e-01
2.556511302260452112e+01	7.452955692289090495e-01
2.560512102420484126e+01	7.464296855183383261e-01
2.564512902580516140e+01	7.475636514534118593e-01
2.568513702740548155e+01	7.486974668057490012e-01
2.572514502900579814e+01	7.498311313469998574e-01
2.576515303060612538e+01	7.509646448488449533e-01
2.580516103220644197e+01	7.520980070829943465e-01
2.584516903380676212e+01	7.532312178211900688e-01
2.588517703540708226e+01	7.543642768352039063e-01
2.592518503700739885e+01	7.554971838968383979e-01
2.596519303860771899e+01	7.566299387779267249e-01
2.600520104020804268e+01	7.577625412503332658e-01
2.604520904180836283e+01	7.588949910859524861e-01
2.608521704340867942e+01	7.600272880567097156e-01
2.612522504500900311e+01	7.611594319345620363e-01
2.616523304660932325e+01	7.622914224914962844e-01
2.620524104820964340e+01	7.634232594995313814e-01
2.624524904980996354e+01	7.645549427307161139e-01
2.628525705141028013e+01	7.656864719571310207e-01
2.632526505301060027e+01	7.668178469508876161e-01
2.636527305461092396e+01	7.679490674841285003e-01
2.640528105621124411e+01	7.690801333290278041e-01
2.644528905781156070e+01	7.702110442577897453e-01
2.648529705941188439e+01	7.713418000426516263e-01
2.652530506101220098e+01	7.724724004558802815e-01
2.656531306261252112e+01	7.736028452697755187e-01
2.660532106421284482e+01	7.747331342566671220e-01
2.664532906581316141e+01	7.758632671889170718e-01
2.668533706741348155e+01	7.769932438389192120e-01
2.672534506901380169e+01	7.781230639790980286e-01
2.676535307061412183e+01	7.792527273819105371e-01
2.680536107221444198e+01	7.803822338198443953e-01
2.684536907381476567e+01	7.815115830654200124e-01
2.688537707541508226e+01	7.826407748911888840e-01
2.692538507701539885e+01	7.837698090697343689e-01
2.696539307861572610e+01	7.848986853736718006e-01
2.700540108021604269e+01	7.860274035756481537e-01
2.704540908181636283e+01	7.871559634483428214e-01
2.708541708341668297e+01	7.882843647644667273e-01
2.712542508501700311e+01	7.894126072967625474e-01
2.716543308661731970e+01	7.905406908180057091e-01
2.720544108821764695e+01	7.916686151010036143e-01
2.724544908981796354e+01	7.927963799185953064e-01
2.728545709141828013e+01	7.939239850436524693e-01
2.732546509301860382e+01	7.950514302490789831e-01
2.736547309461892041e+01	7.961787153078109247e-01
2.740548109621924411e+01	7.973058399928164564e-01
2.744548909781956425e+01	7.984328040770968249e-01
2.748549709941988439e+01	7.995596073336849186e-01
2.752550510102020098e+01	8.006862495356468212e-01
2.756551310262052823e+01	8.018127304560804802e-01
2.760552110422084482e+01	8.029390498681165944e-01
2.764552910582116141e+01	8.040652075449189473e-01
2.768553710742148510e+01	8.051912032596832969e-01
2.772554510902180169e+01	8.063170367856387077e-01
2.776555311062212184e+01	8.074427078960462190e-01
2.780556111222244553e+01	8.085682163642008424e-01
2.784556911382276567e+01	8.096935619634290093e-01
2.788557711542308581e+01	8.108187444670912347e-01
2.792558511702340240e+01	8.119437636485804521e-01
2.796559311862372255e+01	8.130686192813222357e-01
2.800560112022404624e+01	8.141933111387760214e-01
2.804560912182436638e+01	8.153178389944335525e-01
2.808561712342468297e+01	8.164422026218201012e-01
2.812562512502500667e+01	8.175664017944940243e-01
2.816563312662532326e+01	8.186904362860466522e-01
2.820564112822564695e+01	8.198143058701027330e-01
2.824564912982596709e+01	8.209380103203204326e-01
2.828565713142628368e+01	8.220615494103914456e-01
2.832566513302660383e+01	8.231849229140401070e-01
2.836567313462692752e+01	8.243081306050250578e-01
2.840568113622724766e+01	8.254311722571375798e-01
2.844568913782756425e+01	8.265540476442030382e-01
2.848569713942788795e+01	8.276767565400803273e-01
2.852570514102820454e+01	8.287992987186620919e-01
2.856571314262852468e+01	8.299216739538740617e-01
2.860572114422884837e+01	8.310438820196760501e-01
2.864572914582916496e+01	8.321659226900617323e-01
2.868573714742948511e+01	8.332877957390583123e-01
2.872574514902980525e+01	8.344095009407273000e-01
2.876575315063012539e+01	8.355310380691632899e-01
2.880576115223044553e+01	8.366524068984957374e-01
2.884576915383076923e+01	8.377736072028872938e-01
2.888577715543108582e+01	8.388946387565350271e-01
2.892578515703140596e+01	8.400155013336705334e-01
2.896579315863172965e+01	8.411361947085583823e-01
2.900580116023204624e+01	8.422567186554983376e-01
2.904580916183236639e+01	8.433770729488235807e-01
2.908581716343268653e+01	8.444972573629024870e-01
2.912582516503300667e+01	8.456172716721369609e-01
2.916583316663332326e+01	8.467371156509631014e-01
2.920584116823365051e+01	8.478567890738527568e-01
2.924584916983396710e+01	8.489762917153103050e-01
2.928585717143428369e+01	8.500956233498758730e-01
2.932586517303460738e+01	8.512147837521237825e-01
2.936587317463492397e+01	8.523337726966631056e-01
2.940588117623524766e+01	8.534525899581371089e-01
2.944588917783556781e+01	8.545712353112241422e-01
2.948589717943588795e+01	8.556897085306368611e-01
2.952590518103620454e+01	8.568080093911233375e-01
2.956591318263652823e+01	8.579261376674658379e-01
2.960592118423684838e+01	8.590440931344812681e-01
2.964592918583716497e+01	8.601618755670223937e-01
2.968593718743748866e+01	8.612794847399760645e-01
2.972594518903780525e+01	8.623969204282642131e-01
2.976595319063812539e+01	8.635141824068446326e-01
2.980596119223844909e+01	8.646312704507087554e-01
2.984596919383876923e+01	8.657481843348844297e-01
2.988597719543908582e+01	8.668649238344339203e-01
2.992598519703940951e+01	8.679814887244551302e-01
2.996599319863972610e+01	8.690978787800806016e-01
3.000600120024004624e+01	8.702140937764791806e-01
3.004600920184036994e+01	8.713301334888540195e-01
3.008601720344068653e+01	8.724459976924444637e-01
3.012602520504100667e+01	8.735616861625244978e-01
3.016603320664132681e+01	8.746771986744045213e-01
3.020604120824165051e+01	8.757925350034297951e-01
3.024604920984196710e+01	8.769076949249813291e-01
3.028605721144228724e+01	8.780226782144756603e-01
3.032606521304260738e+01	8.791374846473651861e-01
3.036607321464292397e+01	8.802521139991379417e-01
3.040608121624325122e+01	8.813665660453178230e-01
3.044608921784356781e+01	8.824808405614641416e-01
3.048609721944388795e+01	8.835949373231726245e-01
3.052610522104420809e+01	8.847088561060741929e-01
3.056611322264452824e+01	8.858225966858361833e-01
3.060612122424484838e+01	8.869361588381621253e-01
3.064612922584516852e+01	8.880495423387909648e-01
3.068613722744548866e+01	8.891627469634980629e-01
3.072614522904580880e+01	8.902757724880949741e-01
3.076615323064612895e+01	8.913886186884290019e-01
3.080616123224644909e+01	8.925012853403843094e-01
3.084616923384677278e+01	8.936137722198808087e-01
3.088617723544708937e+01	8.947260791028746052e-01
3.092618523704740952e+01	8.958382057653588859e-01
3.096619323864773321e+01	8.969501519833624759e-01
3.100620124024804980e+01	8.980619175329508375e-01
3.104620924184836994e+01	8.991735021902258485e-01
3.108621724344869008e+01	9.002849057313264680e-01
3.112622524504901023e+01	9.013961279324272935e-01
3.116623324664932682e+01	9.025071685697402257e-01
3.120624124824965406e+01	9.036180274195140250e-01
3.124624924984997065e+01	9.047287042580330896e-01
3.128625725145028724e+01	9.058391988616196766e-01
3.132626525305061449e+01	9.069495110066321253e-01
3.136627325465093108e+01	9.080596404694660784e-01
3.140628125625125122e+01	9.091695870265537049e-01
3.144628925785156781e+01	9.102793504543644776e-01
3.148629725945189506e+01	9.113889305294046173e-01
3.152630526105221165e+01	9.124983270282173153e-01
3.156631326265253179e+01	9.136075397273828447e-01
3.160632126425284838e+01	9.147165684035187816e-01
3.164632926585316497e+01	9.158254128332794508e-01
3.168633726745349222e+01	9.169340727933570356e-01
3.172634526905380881e+01	9.180425480604800237e-01
3.176635327065412895e+01	9.191508384114154273e-01
3.180636127225445264e+01	9.202589436229665631e-01
3.184636927385477279e+01	9.213668634719742734e-01
3.188637727545508938e+01	9.224745977353174808e-01
3.192638527705541662e+01	9.235821461899119678e-01
3.196639327865573321e+01	9.246895086127109309e-01
3.200640128025604980e+01	9.257966847807056476e-01
3.204640928185636994e+01	9.269036744709248099e-01
3.208641728345669719e+01	9.280104774604345241e-01
3.212642528505701023e+01	9.291170935263390884e-01
3.216643328665733037e+01	9.302235224457796603e-01
3.220644128825765051e+01	9.313297639959362550e-01
3.224644928985797065e+01	9.324358179540259695e-01
3.228645729145829080e+01	9.335416840973039809e-01
3.232646529305861094e+01	9.346473622030637696e-01
3.236647329465893108e+01	9.357528520486358969e-01
3.240648129625925122e+01	9.368581534113898934e-01
3.244648929785957137e+01	9.379632660687329260e-01
3.248649729945989151e+01	9.390681897981099091e-01
3.252650530106021876e+01	9.401729243770046152e-01
3.256651330266053179e+01	9.412774695829385641e-01
3.260652130426085193e+01	9.423818251934714674e-01
3.264652930586117208e+01	9.434859909862014504e-01
3.268653730746149222e+01	9.445899667387651633e-01
3.272654530906181236e+01	9.456937522288371145e-01
3.276655331066213250e+01	9.467973472341310037e-01
3.280656131226245265e+01	9.479007515323981670e-01
3.284656931386276568e+01	9.490039649014289092e-01
3.288657731546309293e+01	9.501069871190518379e-01
3.292658531706341307e+01	9.512098179631345296e-01
3.296659331866373321e+01	9.523124572115829745e-01
3.300660132026405336e+01	9.534149046423415763e-01
3.304660932186437350e+01	9.545171600333939299e-01
3.308661732346469364e+01	9.556192231627621547e-01
3.312662532506501378e+01	9.567210938085073391e-01
3.316663332666533393e+01	9.578227717487290960e-01
3.320664132826565407e+01	9.589242567615665624e-01
3.324664932986597421e+01	9.600255486251970671e-01
3.328665733146629435e+01	9.611266471178375737e-01
3.332666533306661449e+01	9.622275520177436814e-01
3.336667333466693464e+01	9.633282631032102916e-01
3.340668133626724767e+01	9.644287801525714965e-01
3.344668933786756782e+01	9.655291029442002460e-01
3.348669733946789506e+01	9.666292312565092359e-01
3.352670534106821520e+01	9.677291648679496872e-01
3.356671334266852824e+01	9.688289035570128993e-01
3.360672134426885549e+01	9.699284471022290299e-01
3.364672934586917563e+01	9.710277952821677605e-01
3.368673734746949577e+01	9.721269478754385185e-01
3.372674534906981592e+01	9.732259046606895891e-01
3.376675335067013606e+01	9.743246654166092258e-01
3.380676135227045620e+01	9.754232299219252056e-01
3.384676935387076924e+01	9.765215979554050518e-01
3.388677735547108938e+01	9.776197692958555896e-01
3.392678535707141663e+01	9.787177437221241671e-01
3.396679335867173677e+01	9.798155210130965465e-01
3.400680136027204981e+01	9.809131009476995677e-01
3.404680936187237705e+01	9.820104833048991511e-01
3.408681736347269720e+01	9.831076678637014066e-01
3.412682536507301023e+01	9.842046544031523014e-01
3.416683336667333748e+01	9.853014427023382149e-01
3.420684136827365762e+01	9.863980325403844951e-01
3.424684936987397776e+01	9.874944236964580124e-01
3.428685737147429791e+01	9.885906159497642731e-01
3.432686537307461805e+01	9.896866090795496396e-01
3.436687337467493819e+01	9.907824028651011083e-01
3.440688137627525123e+01	9.918779970857453110e-01
3.444688937787557137e+01	9.929733915208490691e-01
3.448689737947589151e+01	9.940685859498203936e-01
3.452690538107621876e+01	9.951635801521069302e-01
3.456691338267653180e+01	9.962583739071965150e-01
3.460692138427685194e+01	9.973529669946182841e-01
3.464692938587717919e+01	9.984473591939414527e-01
3.468693738747749222e+01	9.995415502847756484e-01
3.472694538907781237e+01	1.000635540046771021e+00
3.476695339067813961e+01	1.001729328259619356e+00
3.480696139227845975e+01	1.002822914703051849e+00
3.484696939387877279e+01	1.003916299156840886e+00
3.488697739547910004e+01	1.005009481400800375e+00
3.492698539707942018e+01	1.006102461214783750e+00
3.496699339867974032e+01	1.007195238378686186e+00
3.500700140028005336e+01	1.008287812672443495e+00
3.504700940188037350e+01	1.009380183876032788e+00
3.508701740348070075e+01	1.010472351769472033e+00
3.512702540508101379e+01	1.011564316132819163e+00
3.516703340668133393e+01	1.012656076746175193e+00
3.520704140828166118e+01	1.013747633389681102e+00
3.524704940988197421e+01	1.014838985843518282e+00
3.528705741148229436e+01	1.015930133887911646e+00
