# This wake potential is calculated with sigma = 0.4 mm.
# "s [mm]"	"Wake potential [V/pC]"
1.251050210042008501e+02	1.145394129746026696e-01
1.251450290058011490e+02	1.144726171670526343e-01
1.251850370074014904e+02	1.144058084824441379e-01
1.252250450090018035e+02	1.143389869282928212e-01
1.252650530106021165e+02	1.142721525121158654e-01
1.253050610122024580e+02	1.142053052414319370e-01
1.253450690138027710e+02	1.141384451237610204e-01
1.253850770154030840e+02	1.140715721666246824e-01
1.254250850170034113e+02	1.140046863775457942e-01
1.254650930186037243e+02	1.139377877640489062e-01
1.255051010202040374e+02	1.138708763336597346e-01
1.255451090218043788e+02	1.138039520939054805e-01
1.255851170234046918e+02	1.137370150523149964e-01
1.256251250250050049e+02	1.136700652164185088e-01
1.256651330266053179e+02	1.136031025937473404e-01
1.257051410282056594e+02	1.135361271918347986e-01
1.257451490298059582e+02	1.134691390182152038e-01
1.257851570314062712e+02	1.134021380804245277e-01
1.258251650330066127e+02	1.133351243860001162e-01
1.258651730346069257e+02	1.132680979424807166e-01
1.259051810362072388e+02	1.132010587574066030e-01
1.259451890378075802e+02	1.131340068383193398e-01
1.259851970394078933e+02	1.130669421927621016e-01
1.260252050410081921e+02	1.129998648282792839e-01
1.260652130426085051e+02	1.129327747524169478e-01
1.261052210442088466e+02	1.128656719727224034e-01
1.261452290458091596e+02	1.127985564967444732e-01
1.261852370474094727e+02	1.127314283320333538e-01
1.262252450490098141e+02	1.126642874861407406e-01
1.262652530506101272e+02	1.125971339666196613e-01
1.263052610522104260e+02	1.125299677810247673e-01
1.263452690538107674e+02	1.124627889369118339e-01
1.263852770554110805e+02	1.123955974418382603e-01
1.264252850570113935e+02	1.123283933033629028e-01
1.264652930586117066e+02	1.122611765290459085e-01
1.265053010602120480e+02	1.121939471264488675e-01
1.265453090618123611e+02	1.121267051031348827e-01
1.265853170634126599e+02	1.120594504666684310e-01
1.266253250650130013e+02	1.119921832246153215e-01
1.266653330666133144e+02	1.119249033845429314e-01
1.267053410682136274e+02	1.118576109540199565e-01
1.267453490698139689e+02	1.117903059406165495e-01
1.267853570714142819e+02	1.117229883519042094e-01
1.268253650730145949e+02	1.116556581954559341e-01
1.268653730746149222e+02	1.115883154788460813e-01
1.269053810762152352e+02	1.115209602096504937e-01
1.269453890778155483e+02	1.114535923954463742e-01
1.269853970794158897e+02	1.113862120438122438e-01
1.270254050810162028e+02	1.113188191623282752e-01
1.270654130826165158e+02	1.112514137585757790e-01
1.271054210842168573e+02	1.111839958401376199e-01
1.271454290858171703e+02	1.111165654145981202e-01
1.271854370874174691e+02	1.110491224895429480e-01
1.272254450890178106e+02	1.109816670725589927e-01
1.272654530906181236e+02	1.109141991712349062e-01
1.273054610922184366e+02	1.108467187931605202e-01
1.273454690938187781e+02	1.107792259459271095e-01
1.273854770954190911e+02	1.107117206371273227e-01
1.274254850970194042e+02	1.106442028743552658e-01
1.274654930986197314e+02	1.105766726652064047e-01
1.275055011002200445e+02	1.105091300172776625e-01
1.275455091018203575e+02	1.104415749381672945e-01
1.275855171034206990e+02	1.103740074354749856e-01
1.276255251050210120e+02	1.103064275168018221e-01
1.276655331066213250e+02	1.102388351897502644e-01
1.277055411082216665e+02	1.101712304619241745e-01
1.277455491098219653e+02	1.101036133409288575e-01
1.277855571114222784e+02	1.100359838343709512e-01
1.278255651130226198e+02	1.099683419498584391e-01
1.278655731146229328e+02	1.099006876950009426e-01
1.279055811162232459e+02	1.098330210774091653e-01
1.279455891178235873e+02	1.097653421046953237e-01
1.279855971194239004e+02	1.096976507844730775e-01
1.280256051210241992e+02	1.096299471243575296e-01
1.280656131226245122e+02	1.095622311319648795e-01
1.281056211242248537e+02	1.094945028149130334e-01
1.281456291258251667e+02	1.094267621808211605e-01
1.281856371274254798e+02	1.093590092373097622e-01
1.282256451290258212e+02	1.092912439920008527e-01
1.282656531306261343e+02	1.092234664525176535e-01
1.283056611322264473e+02	1.091556766264849682e-01
1.283456691338267888e+02	1.090878745215288353e-01
1.283856771354271018e+02	1.090200601452767371e-01
1.284256851370274148e+02	1.089522335053575014e-01
1.284656931386276995e+02	1.088843946094013998e-01
1.285057011402280409e+02	1.088165434650399804e-01
1.285457091418283539e+02	1.087486800799062486e-01
1.285857171434286670e+02	1.086808044616346253e-01
1.286257251450290084e+02	1.086129166178608219e-01
1.286657331466293215e+02	1.085450165562218683e-01
1.287057411482296345e+02	1.084771042843563349e-01
1.287457491498299476e+02	1.084091798099041243e-01
1.287857571514302890e+02	1.083412431405063742e-01
1.288257651530306021e+02	1.082732942838057349e-01
1.288657731546309151e+02	1.082053332474462032e-01
1.289057811562312565e+02	1.081373600390730938e-01
1.289457891578315696e+02	1.080693746663331234e-01
1.289857971594318826e+02	1.080013771368744241e-01
1.290258051610321957e+02	1.079333674583463631e-01
1.290658131626325087e+02	1.078653456383998621e-01
1.291058211642328217e+02	1.077973116846870222e-01
1.291458291658331632e+02	1.077292656048614017e-01
1.291858371674334762e+02	1.076612074065779884e-01
1.292258451690337893e+02	1.075931370974929913e-01
1.292658531706341307e+02	1.075250546852640626e-01
1.293058611722344438e+02	1.074569601775502148e-01
1.293458691738347568e+02	1.073888535820117923e-01
1.293858771754350983e+02	1.073207349063104998e-01
1.294258851770354113e+02	1.072526041581095407e-01
1.294658931786357243e+02	1.071844613450732009e-01
1.295059011802360658e+02	1.071163064748672927e-01
1.295459091818363788e+02	1.070481395551590442e-01
1.295859171834366634e+02	1.069799605936169878e-01
1.296259251850370049e+02	1.069117695979108079e-01
1.296659331866373179e+02	1.068435665757118957e-01
1.297059411882376310e+02	1.067753515346927806e-01
1.297459491898379724e+02	1.067071244825273241e-01
1.297859571914382855e+02	1.066388854268908726e-01
1.298259651930385985e+02	1.065706343754599938e-01
1.298659731946389400e+02	1.065023713359126850e-01
1.299059811962392530e+02	1.064340963159282338e-01
1.299459891978395660e+02	1.063658093231873714e-01
1.299859971994399075e+02	1.062975103653720638e-01
1.300260052010402205e+02	1.062291994501656650e-01
1.300660132026405336e+02	1.061608765852529029e-01
1.301060212042408750e+02	1.060925417783198238e-01
1.301460292058411596e+02	1.060241950370538061e-01
1.301860372074414727e+02	1.059558363691436300e-01
1.302260452090418141e+02	1.058874657822792553e-01
1.302660532106421272e+02	1.058190832841522794e-01
1.303060612122424402e+02	1.057506888824553404e-01
1.303460692138427817e+02	1.056822825848824782e-01
1.303860772154430947e+02	1.056138643991292869e-01
1.304260852170434077e+02	1.055454343328924849e-01
1.304660932186437208e+02	1.054769923938700532e-01
1.305061012202440622e+02	1.054085385897616245e-01
1.305461092218443753e+02	1.053400729282678722e-01
1.305861172234446883e+02	1.052715954170909129e-01
1.306261252250450298e+02	1.052031060639342375e-01
1.306661332266453428e+02	1.051346048765025576e-01
1.307061412282456558e+02	1.050660918625020424e-01
1.307461492298459689e+02	1.049975670296401098e-01
1.307861572314462819e+02	1.049290303856255102e-01
1.308261652330465949e+02	1.048604819381683678e-01
1.308661732346469080e+02	1.047919216949800836e-01
1.309061812362472494e+02	1.047233496637734462e-01
1.309461892378475625e+02	1.046547658522624519e-01
1.309861972394478755e+02	1.045861702681626648e-01
1.310262052410482170e+02	1.045175629191906486e-01
1.310662132426485300e+02	1.044489438130644932e-01
1.311062212442488430e+02	1.043803129575036209e-01
1.311462292458491561e+02	1.043116703602287726e-01
1.311862372474494975e+02	1.042430160289617852e-01
1.312262452490498106e+02	1.041743499714261473e-01
1.312662532506501236e+02	1.041056721953464714e-01
1.313062612522504367e+02	1.040369827084487164e-01
1.313462692538507497e+02	1.039682815184602288e-01
1.313862772554510627e+02	1.038995686331095486e-01
1.314262852570514042e+02	1.038308440601266036e-01
1.314662932586517172e+02	1.037621078072426817e-01
1.315063012602520303e+02	1.036933598821902919e-01
1.315463092618523717e+02	1.036246002927033172e-01
1.315863172634526848e+02	1.035558290465169590e-01
1.316263252650529978e+02	1.034870461513676121e-01
1.316663332666533393e+02	1.034182516149931980e-01
1.317063412682536523e+02	1.033494454451327066e-01
1.317463492698539653e+02	1.032806276495266268e-01
1.317863572714543068e+02	1.032117982359166547e-01
1.318263652730546198e+02	1.031429572120459021e-01
1.318663732746549329e+02	1.030741045856586047e-01
1.319063812762552459e+02	1.030052403645003722e-01
1.319463892778555589e+02	1.029363645563182716e-01
1.319863972794558720e+02	1.028674771688605216e-01
1.320264052810562134e+02	1.027985782098766038e-01
1.320664132826565265e+02	1.027296676871174430e-01
1.321064212842568395e+02	1.026607456083351716e-01
1.321464292858571810e+02	1.025918119812832402e-01
1.321864372874574940e+02	1.025228668137164179e-01
1.322264452890578070e+02	1.024539101133907504e-01
1.322664532906581485e+02	1.023849418880635742e-01
1.323064612922584615e+02	1.023159621454935442e-01
1.323464692938587746e+02	1.022469708934405919e-01
1.323864772954591160e+02	1.021779681396659811e-01
1.324264852970594291e+02	1.021089538919322248e-01
1.324664932986597137e+02	1.020399281580031264e-01
1.325065013002600551e+02	1.019708909456437801e-01
1.325465093018603682e+02	1.019018422626207371e-01
1.325865173034606812e+02	1.018327821167015340e-01
1.326265253050610227e+02	1.017637105156551786e-01
1.326665333066613357e+02	1.016946274672520106e-01
1.327065413082616487e+02	1.016255329792635914e-01
1.327465493098619902e+02	1.015564270594626617e-01
1.327865573114623032e+02	1.014873097156235027e-01
1.328265653130626163e+02	1.014181809555214642e-01
1.328665733146629293e+02	1.013490407869332421e-01
1.329065813162632708e+02	1.012798892176368093e-01
1.329465893178635838e+02	1.012107262554114984e-01
1.329865973194638968e+02	1.011415519080378078e-01
1.330266053210642099e+02	1.010723661832975961e-01
1.330666133226645229e+02	1.010031690889739570e-01
1.331066213242648359e+02	1.009339606328513023e-01
1.331466293258651774e+02	1.008647408227152653e-01
1.331866373274654904e+02	1.007955096663528394e-01
1.332266453290658035e+02	1.007262671715522112e-01
1.332666533306661165e+02	1.006570133461029137e-01
1.333066613322664580e+02	1.005877481977957150e-01
1.333466693338667710e+02	1.005184717344225348e-01
1.333866773354670840e+02	1.004491839637769585e-01
1.334266853370674255e+02	1.003798848936533622e-01
1.334666933386677385e+02	1.003105745318476211e-01
1.335067013402680516e+02	1.002412528861569702e-01
1.335467093418683646e+02	1.001719199643798103e-01
1.335867173434686777e+02	1.001025757743156525e-01
1.336267253450689907e+02	1.000332203237655898e-01
1.336667333466693037e+02	9.996385362053178403e-02
1.337067413482696452e+02	9.989447567241768744e-02
1.337467493498699582e+02	9.982508648722807076e-02
1.337867573514702713e+02	9.975568607276891209e-02
1.338267653530706127e+02	9.968627443684743850e-02
1.338667733546709258e+02	9.961685158727226486e-02
1.339067813562712388e+02	9.954741753185308850e-02
1.339467893578715803e+02	9.947797227840099454e-02
1.339867973594718933e+02	9.940851583472830322e-02
1.340268053610722063e+02	9.933904820864854213e-02
1.340668133626725478e+02	9.926956940797654338e-02
1.341068213642728608e+02	9.920007944052847138e-02
1.341468293658731739e+02	9.913057831412151744e-02
1.341868373674734869e+02	9.906106603657434395e-02
1.342268453690737999e+02	9.899154261570683455e-02
1.342668533706741130e+02	9.892200805934009411e-02
1.343068613722744544e+02	9.885246237529633773e-02
1.343468693738747675e+02	9.878290557139932093e-02
1.343868773754750805e+02	9.871333765547384009e-02
1.344268853770754220e+02	9.864375863534600997e-02
1.344668933786757350e+02	9.857416851884318043e-02
1.345069013802760480e+02	9.850456731379397812e-02
1.345469093818763895e+02	9.843495502802818153e-02
1.345869173834767025e+02	9.836533166937695694e-02
1.346269253850770440e+02	9.829569724567260858e-02
1.346669333866773570e+02	9.822605176474874522e-02
1.347069413882776701e+02	9.815639523444016912e-02
1.347469493898779831e+02	9.808672766258295928e-02
1.347869573914782961e+02	9.801704905701451309e-02
1.348269653930786092e+02	9.794735942557325492e-02
1.348669733946789222e+02	9.787765877609902465e-02
1.349069813962792637e+02	9.780794711643291117e-02
1.349469893978795767e+02	9.773822445441722462e-02
1.349869973994798897e+02	9.766849079789526045e-02
1.350270054010802312e+02	9.759874615471200721e-02
1.350670134026805442e+02	9.752899053271334162e-02
1.351070214042808573e+02	9.745922393974650044e-02
1.351470294058811987e+02	9.738944638365991391e-02
1.351870374074815118e+02	9.731965787230333065e-02
1.352270454090818248e+02	9.724985841352760951e-02
1.352670534106821378e+02	9.718004801518494162e-02
1.353070614122824509e+02	9.711022668512864220e-02
1.353470694138827639e+02	9.704039443121340036e-02
1.353870774154830769e+02	9.697055126129502933e-02
1.354270854170834184e+02	9.690069718323059134e-02
1.354670934186837314e+02	9.683083220487838372e-02
1.355071014202840445e+02	9.676095633409792507e-02
1.355471094218843575e+02	9.669106957874996910e-02
1.355871174234846990e+02	9.662117194669642140e-02
1.356271254250850120e+02	9.655126344580064468e-02
1.356671334266853250e+02	9.648134408392688988e-02
1.357071414282856665e+02	9.641141386894082344e-02
1.357471494298859795e+02	9.634147280870936081e-02
1.357871574314862926e+02	9.627152091110065257e-02
1.358271654330866340e+02	9.620155818398375136e-02
1.358671734346869471e+02	9.613158463522937514e-02
1.359071814362872317e+02	9.606160027270924107e-02
1.359471894378875731e+02	9.599160510429623205e-02
1.359871974394878862e+02	9.592159913786456327e-02
1.360272054410881992e+02	9.585158238128961561e-02
1.360672134426885407e+02	9.578155484244794959e-02
1.361072214442888537e+02	9.571151652921737474e-02
1.361472294458891668e+02	9.564146744947697731e-02
1.361872374474895082e+02	9.557140761110688443e-02
1.362272454490898212e+02	9.550133702198863872e-02
1.362672534506901343e+02	9.543125569000479591e-02
1.363072614522904757e+02	9.536116362303924399e-02
1.363472694538907888e+02	9.529106082897716157e-02
1.363872774554911018e+02	9.522094731570467097e-02
1.364272854570914433e+02	9.515082309110924064e-02
1.364672934586917279e+02	9.508068816307969906e-02
1.365073014602920409e+02	9.501054253950587392e-02
1.365473094618923824e+02	9.494038622827877250e-02
1.365873174634926954e+02	9.487021923729078987e-02
1.366273254650930085e+02	9.480004157443537582e-02
1.366673334666933499e+02	9.472985324760722914e-02
1.367073414682936630e+02	9.465965426470226984e-02
1.367473494698939760e+02	9.458944463361754207e-02
1.367873574714943175e+02	9.451922436225135282e-02
1.368273654730946305e+02	9.444899345850323036e-02
1.368673734746949435e+02	9.437875193027381315e-02
1.369073814762952850e+02	9.430849978546501644e-02
1.369473894778955980e+02	9.423823703197987955e-02
1.369873974794959111e+02	9.416796367772267695e-02
1.370274054810962241e+02	9.409767973059886270e-02
1.370674134826965371e+02	9.402738519851512600e-02
1.371074214842968502e+02	9.395708008937925237e-02
1.371474294858971916e+02	9.388676441110027637e-02
